Axial Compression Test-Jun-21-2024-09-38-58-AM.log,,,,,
,,,,,
System Information:,,,,,
IntelliMESUR Version: 2.2.1,,,,,
Test Frame Model: F505,,,,,
Test Frame Serial Number: 4418651,,,,,
Test Frame Capacity: 500 lbF / 2.2 kN,,,,,
Test Frame Firmware Version: 1.00.14,,,,,
Force Sensor Model: FS05-100,,,,,
Force Sensor Capacity: 500 N,,,,,
Force Sensor Resolution: 0.2 N,,,,,
Force Sensor Serial Number: 4425350,,,,,
"Calibration Date: Apr 29, 2024",,,,,
"Calibration Due Date: Apr 29, 2025",,,,,
,,,,,
Reading,Load [N],Distance [mm],Time [s],Stress [MPa],Strain [%]
2578,-0.2,-17.72,10.308,-0.1,1121.5
2579,-0.2,-17.72,10.312,-0.1,1121.5
2580,0,-17.73,10.316,0,1122
2581,0,-17.73,10.32,0,1122
2582,-0.2,-17.74,10.324,-0.1,1123
2583,-0.2,-17.75,10.328,-0.1,1123.5
2584,0,-17.76,10.332,0,1124
2585,0.2,-17.76,10.336,0.1,1124
2586,0.2,-17.77,10.34,0.1,1124.5
2587,-0.2,-17.78,10.344,-0.1,1125.5
2588,0,-17.78,10.348,0,1125.5
2589,0,-17.79,10.352,0,1126
2590,0,-17.8,10.356,0,1126.5
2591,0,-17.81,10.36,0,1127
2592,0,-17.81,10.364,0,1127
2593,0,-17.82,10.368,0,1128
2594,0,-17.83,10.372,0,1128.5
2595,-0.2,-17.83,10.376,-0.1,1128.5
2596,-0.2,-17.84,10.38,-0.1,1129
2597,0,-17.85,10.384,0,1129.5
2598,-0.2,-17.85,10.388,-0.1,1129.5
2599,-0.2,-17.86,10.392,-0.1,1130.5
2600,0,-17.87,10.396,0,1131
2601,0,-17.88,10.4,0,1131.5
2602,0.2,-17.88,10.404,0.1,1131.5
2603,0,-17.89,10.408,0,1132.5
2604,0,-17.9,10.412,0,1133
2605,0,-17.9,10.416,0,1133
2606,0.2,-17.91,10.42,0.1,1133.5
2607,0,-17.92,10.424,0,1134
2608,-0.4,-17.92,10.428,-0.2,1134
2609,-0.2,-17.93,10.432,-0.1,1135
2610,0,-17.94,10.436,0,1135.5
2611,-0.2,-17.95,10.44,-0.1,1136
2612,0.2,-17.95,10.444,0.1,1136
2613,0,-17.96,10.448,0,1136.5
2614,-0.2,-17.96,10.452,-0.1,1136.5
2615,0,-17.97,10.456,0,1137.5
2616,-0.2,-17.98,10.46,-0.1,1138
2617,0,-17.99,10.464,0,1138.5
2618,0,-17.99,10.468,0,1138.5
2619,0,-18,10.472,0,1139
2620,0.2,-18.01,10.476,0.1,1140
2621,0,-18.01,10.48,0,1140
2622,0,-18.02,10.484,0,1140.5
2623,0,-18.03,10.488,0,1141
2624,0,-18.03,10.492,0,1141
2625,0.2,-18.04,10.496,0.1,1142
2626,0,-18.05,10.5,0,1142.5
2627,0.2,-18.06,10.504,0.1,1143
2628,0,-18.06,10.508,0,1143
2629,0.2,-18.07,10.512,0.1,1143.5
2630,0.4,-18.08,10.516,0.2,1144.5
2631,-0.2,-18.08,10.52,-0.1,1144.5
2632,0,-18.09,10.524,0,1145
2633,0,-18.1,10.528,0,1145.5
2634,0,-18.1,10.532,0,1145.5
2635,0.2,-18.11,10.536,0.1,1146
2636,0.2,-18.12,10.54,0.1,1147
2637,0.2,-18.13,10.544,0.1,1147.5
2638,-0.2,-18.13,10.548,-0.1,1147.5
2639,-0.4,-18.14,10.552,-0.2,1148
2640,0,-18.15,10.556,0,1148.5
2641,-0.4,-18.15,10.56,-0.2,1148.5
2642,-0.4,-18.16,10.564,-0.2,1149.5
2643,-0.2,-18.17,10.568,-0.1,1150
2644,0,-18.18,10.572,0,1150.5
2645,0.2,-18.18,10.576,0.1,1150.5
2646,0,-18.19,10.58,0,1151.5
2647,-0.2,-18.19,10.584,-0.1,1151.5
2648,-0.2,-18.2,10.588,-0.1,1152
2649,0,-18.21,10.592,0,1152.5
2650,0,-18.22,10.596,0,1153
2651,0,-18.22,10.6,0,1153
2652,0,-18.23,10.604,0,1154
2653,0,-18.24,10.608,0,1154.5
2654,0,-18.24,10.612,0,1154.5
2655,0,-18.25,10.616,0,1155
2656,-0.2,-18.26,10.62,-0.1,1155.5
2657,0.2,-18.26,10.624,0.1,1155.5
2658,-0.2,-18.27,10.628,-0.1,1156.5
2659,-0.2,-18.28,10.632,-0.1,1157
2660,0.2,-18.29,10.636,0.1,1157.5
2661,0,-18.29,10.64,0,1157.5
2662,0,-18.3,10.644,0,1158
2663,-0.2,-18.31,10.648,-0.1,1159
2664,0.2,-18.31,10.652,0.1,1159
2665,0.2,-18.32,10.656,0.1,1159.5
2666,0,-18.33,10.66,0,1160
2667,0,-18.33,10.664,0,1160
2668,-0.2,-18.34,10.668,-0.1,1161
2669,0,-18.35,10.672,0,1161.5
2670,0,-18.36,10.676,0,1162
2671,0,-18.36,10.68,0,1162
2672,-0.2,-18.37,10.684,-0.1,1162.5
2673,0,-18.38,10.688,0,1163.5
2674,0,-18.38,10.692,0,1163.5
2675,0,-18.39,10.696,0,1164
2676,0.2,-18.4,10.7,0.1,1164.5
2677,0.4,-18.4,10.704,0.2,1164.5
2678,0.2,-18.41,10.708,0.1,1165
2679,-0.2,-18.42,10.712,-0.1,1166
2680,-0.2,-18.43,10.716,-0.1,1166.5
2681,0,-18.43,10.72,0,1166.5
2682,0.4,-18.44,10.724,0.2,1167
2683,0,-18.45,10.728,0,1167.5
2684,0,-18.45,10.732,0,1167.5
2685,0,-18.46,10.736,0,1168.5
2686,0,-18.47,10.74,0,1169
2687,0,-18.48,10.744,0,1169.5
2688,0,-18.48,10.748,0,1169.5
2689,-0.2,-18.49,10.752,-0.1,1170.5
2690,0,-18.5,10.756,0,1171
2691,0,-18.5,10.76,0,1171
2692,0,-18.51,10.764,0,1171.5
2693,0,-18.52,10.768,0,1172
2694,0,-18.52,10.772,0,1172
2695,0.2,-18.53,10.776,0.1,1173
2696,-0.2,-18.54,10.78,-0.1,1173.5
2697,0,-18.55,10.784,0,1174
2698,-0.2,-18.55,10.788,-0.1,1174
2699,0,-18.56,10.792,0,1174.5
2700,-0.2,-18.57,10.796,-0.1,1175.5
2701,0,-18.57,10.8,0,1175.5
2702,0.2,-18.58,10.804,0.1,1176
2703,0.2,-18.59,10.808,0.1,1176.5
2704,0,-18.59,10.812,0,1176.5
2705,0,-18.6,10.816,0,1177
2706,-0.2,-18.61,10.82,-0.1,1178
2707,0,-18.62,10.824,0,1178.5
2708,0,-18.62,10.828,0,1178.5
2709,0.2,-18.63,10.832,0.1,1179
2710,0,-18.64,10.836,0,1179.5
2711,-0.2,-18.64,10.84,-0.1,1179.5
2712,-0.2,-18.65,10.844,-0.1,1180.5
2713,0,-18.66,10.848,0,1181
2714,0,-18.67,10.852,0,1181.5
2715,0,-18.67,10.856,0,1181.5
2716,0.2,-18.68,10.86,0.1,1182.5
2717,0.2,-18.68,10.864,0.1,1182.5
2718,-0.2,-18.69,10.868,-0.1,1183
2719,0,-18.7,10.872,0,1183.5
2720,0,-18.71,10.876,0,1184
2721,-0.2,-18.71,10.88,-0.1,1184
2722,0.2,-18.72,10.884,0.1,1185
2723,0,-18.73,10.888,0,1185.5
2724,0,-18.74,10.892,0,1186
2725,0,-18.74,10.896,0,1186
2726,0.2,-18.75,10.9,0.1,1186.5
2727,0.2,-18.75,10.904,0.1,1186.5
2728,0,-18.76,10.908,0,1187.5
2729,0,-18.77,10.912,0,1188
2730,0,-18.78,10.916,0,1188.5
2731,-0.2,-18.78,10.92,-0.1,1188.5
2732,-0.2,-18.79,10.924,-0.1,1189
2733,-0.4,-18.8,10.928,-0.2,1190
2734,-0.2,-18.8,10.932,-0.1,1190
2735,0,-18.81,10.936,0,1190.5
2736,0,-18.82,10.94,0,1191
2737,0,-18.83,10.944,0,1192
2738,0,-18.83,10.948,0,1192
2739,-0.2,-18.84,10.952,-0.1,1192.5
2740,0.4,-18.85,10.956,0.2,1193
2741,0.2,-18.85,10.96,0.1,1193
2742,0.2,-18.86,10.964,0.1,1193.5
2743,0,-18.87,10.968,0,1194.5
2744,0,-18.87,10.972,0,1194.5
2745,0,-18.88,10.976,0,1195
2746,0,-18.89,10.98,0,1195.5
2747,0,-18.9,10.984,0,1196
2748,0.2,-18.9,10.988,0.1,1196
2749,0,-18.91,10.992,0,1197
2750,0,-18.92,10.996,0,1197.5
2751,0,-18.92,11,0,1197.5
2752,0,-18.93,11.004,0,1198
2753,0.2,-18.94,11.008,0.1,1198.5
2754,0.2,-18.94,11.012,0.1,1198.5
2755,0,-18.95,11.016,0,1199.5
2756,0,-18.96,11.02,0,1200
2757,0,-18.97,11.024,0,1200.5
2758,-0.2,-18.97,11.028,-0.1,1200.5
2759,0.2,-18.98,11.032,0.1,1201.5
2760,0.2,-18.99,11.036,0.1,1202
2761,0,-18.99,11.04,0,1202
2762,0,-19,11.044,0,1202.5
2763,0,-19.01,11.048,0,1203
2764,0,-19.02,11.052,0,1204
2765,0,-19.02,11.056,0,1204
2766,0,-19.03,11.06,0,1204.5
2767,0.2,-19.04,11.064,0.1,1205
2768,-0.2,-19.04,11.068,-0.1,1205
2769,0,-19.05,11.072,0,1205.5
2770,0,-19.06,11.076,0,1206.5
2771,0,-19.06,11.08,0,1206.5
2772,0,-19.07,11.084,0,1207
2773,0,-19.08,11.088,0,1207.5
2774,0.2,-19.09,11.092,0.1,1208
2775,0,-19.09,11.096,0,1208
2776,0,-19.1,11.1,0,1209
2777,0,-19.11,11.104,0,1209.5
2778,0,-19.11,11.108,0,1209.5
2779,0,-19.12,11.112,0,1210
2780,0.4,-19.13,11.116,0.2,1211
2781,0,-19.13,11.12,0,1211
2782,0,-19.14,11.124,0,1211.5
2783,-0.2,-19.15,11.128,-0.1,1212
2784,0.2,-19.16,11.132,0.1,1212.5
2785,0,-19.16,11.136,0,1212.5
2786,0,-19.17,11.14,0,1213.5
2787,0,-19.18,11.144,0,1214
2788,0,-19.18,11.148,0,1214
2789,0.2,-19.19,11.152,0.1,1214.5
2790,0.2,-19.2,11.156,0.1,1215
2791,0,-19.21,11.16,0,1216
2792,0,-19.21,11.164,0,1216
2793,0,-19.22,11.168,0,1216.5
2794,-0.2,-19.23,11.172,-0.1,1217
2795,0,-19.23,11.176,0,1217
2796,0,-19.24,11.18,0,1217.5
2797,0,-19.25,11.184,0,1218.5
2798,0,-19.25,11.188,0,1218.5
2799,0.2,-19.26,11.192,0.1,1219
2800,0,-19.27,11.196,0,1219.5
2801,0,-19.28,11.2,0,1220.5
2802,0,-19.28,11.204,0,1220.5
2803,0,-19.29,11.208,0,1221
2804,0,-19.3,11.212,0,1221.5
2805,0.2,-19.31,11.216,0.1,1222
2806,0.6,-19.31,11.22,0.3,1222
2807,0.2,-19.32,11.224,0.1,1223
2808,0,-19.32,11.228,0,1223
2809,-0.2,-19.33,11.232,-0.1,1223.5
2810,0,-19.34,11.236,0,1224
2811,0,-19.35,11.24,0,1224.5
2812,0.2,-19.35,11.244,0.1,1224.5
2813,0,-19.36,11.248,0,1225.5
2814,-0.2,-19.37,11.252,-0.1,1226
2815,-0.4,-19.37,11.256,-0.2,1226
2816,-0.2,-19.38,11.26,-0.1,1226.5
2817,0,-19.39,11.264,0,1227
2818,0,-19.4,11.268,0,1228
2819,0,-19.39,11.272,0,1227
2820,0,-19.4,11.276,0,1228
2821,-0.2,-19.41,11.28,-0.1,1228.5
2822,-0.2,-19.42,11.284,-0.1,1229
2823,0.2,-19.42,11.288,0.1,1229
2824,0.2,-19.43,11.292,0.1,1229.5
2825,0,-19.43,11.296,0,1229.5
2826,-0.2,-19.44,11.3,-0.1,1230.5
2827,0.2,-19.45,11.304,0.1,1231
2828,0,-19.46,11.308,0,1231.5
2829,0,-19.46,11.312,0,1231.5
2830,-0.2,-19.47,11.316,-0.1,1232.5
2831,0,-19.48,11.32,0,1233
2832,0,-19.49,11.324,0,1233.5
2833,0.2,-19.49,11.328,0.1,1233.5
2834,-0.2,-19.5,11.332,-0.1,1234
2835,0,-19.5,11.336,0,1234
2836,0,-19.51,11.34,0,1235
2837,0,-19.52,11.344,0,1235.5
2838,0,-19.53,11.348,0,1236
2839,0.2,-19.53,11.352,0.1,1236
2840,0.2,-19.54,11.356,0.1,1236.5
2841,0.2,-19.55,11.36,0.1,1237.5
2842,0,-19.56,11.364,0,1238
2843,-0.2,-19.56,11.368,-0.1,1238
2844,0.2,-19.57,11.372,0.1,1238.5
2845,0,-19.58,11.376,0,1239
2846,-0.2,-19.58,11.38,-0.1,1239
2847,-0.2,-19.59,11.384,-0.1,1240
2848,-0.2,-19.6,11.388,-0.1,1240.5
2849,-0.2,-19.61,11.392,-0.1,1241
2850,0,-19.61,11.396,0,1241
2851,0,-19.62,11.4,0,1242
2852,0,-19.63,11.404,0,1242.5
2853,0.2,-19.63,11.408,0.1,1242.5
2854,0.4,-19.64,11.412,0.2,1243
2855,-0.2,-19.65,11.416,-0.1,1243.5
2856,0,-19.65,11.42,0,1243.5
2857,0,-19.66,11.424,0,1244.5
2858,0,-19.67,11.428,0,1245
2859,0,-19.68,11.432,0,1245.5
2860,0.2,-19.68,11.436,0.1,1245.5
2861,0.2,-19.69,11.44,0.1,1246
2862,0.4,-19.7,11.444,0.2,1247
2863,-0.2,-19.7,11.448,-0.1,1247
2864,0,-19.71,11.452,0,1247.5
2865,-0.2,-19.72,11.456,-0.1,1248
2866,0,-19.72,11.46,0,1248
2867,0.2,-19.73,11.464,0.1,1248.5
2868,0,-19.74,11.468,0,1249.5
2869,-0.2,-19.75,11.472,-0.1,1250
2870,0,-19.75,11.476,0,1250
2871,0,-19.76,11.48,0,1250.5
2872,0,-19.77,11.484,0,1251.5
2873,-0.2,-19.77,11.488,-0.1,1251.5
2874,-0.2,-19.78,11.492,-0.1,1252
2875,0.2,-19.79,11.496,0.1,1252.5
2876,0.6,-19.8,11.5,0.3,1253
2877,0,-19.8,11.504,0,1253
2878,0,-19.81,11.508,0,1254
2879,-0.2,-19.82,11.512,-0.1,1254.5
2880,0,-19.82,11.516,0,1254.5
2881,-0.2,-19.83,11.52,-0.1,1255
2882,0,-19.84,11.524,0,1255.5
2883,-0.2,-19.84,11.528,-0.1,1255.5
2884,0.2,-19.85,11.532,0.1,1256.5
2885,0,-19.86,11.536,0,1257
2886,0,-19.87,11.54,0,1257.5
2887,0.2,-19.87,11.544,0.1,1257.5
2888,0,-19.88,11.548,0,1258
2889,0,-19.89,11.552,0,1259
2890,0,-19.89,11.556,0,1259
2891,0.2,-19.9,11.56,0.1,1259.5
2892,0,-19.91,11.564,0,1260
2893,0.2,-19.91,11.568,0.1,1260
2894,0.2,-19.92,11.572,0.1,1261
2895,-0.2,-19.93,11.576,-0.1,1261.5
2896,-0.2,-19.94,11.58,-0.1,1262
2897,0,-19.94,11.584,0,1262
2898,0,-19.95,11.588,0,1262.5
2899,0,-19.96,11.592,0,1263.5
2900,0,-19.96,11.596,0,1263.5
2901,0.2,-19.97,11.6,0.1,1264
2902,-0.4,-19.98,11.604,-0.2,1264.5
2903,-0.4,-19.99,11.608,-0.2,1265
2904,0,-19.99,11.612,0,1265
2905,0,-20,11.616,0,1266
2906,0,-20.01,11.62,0,1266.5
2907,0,-20.01,11.624,0,1266.5
2908,-0.2,-20.02,11.628,-0.1,1267
2909,0,-20.03,11.632,0,1267.5
2910,0.2,-20.03,11.636,0.1,1267.5
2911,0,-20.04,11.64,0,1268.5
2912,0,-20.05,11.644,0,1269
2913,0,-20.06,11.648,0,1269.5
2914,0,-20.06,11.652,0,1269.5
2915,0,-20.07,11.656,0,1270.5
2916,0,-20.08,11.66,0,1271
2917,0,-20.08,11.664,0,1271
2918,0.2,-20.09,11.668,0.1,1271.5
2919,0.2,-20.1,11.672,0.1,1272
2920,0.2,-20.1,11.676,0.1,1272
2921,0.4,-20.11,11.68,0.2,1273
2922,0,-20.12,11.684,0,1273.5
2923,0,-20.13,11.688,0,1274
2924,0,-20.13,11.692,0,1274
2925,0.2,-20.14,11.696,0.1,1274.5
2926,0,-20.15,11.7,0,1275.5
2927,0,-20.15,11.704,0,1275.5
2928,0,-20.16,11.708,0,1276
2929,0.2,-20.17,11.712,0.1,1276.5
2930,0.2,-20.18,11.716,0.1,1277
2931,0.2,-20.18,11.72,0.1,1277
2932,-0.2,-20.19,11.724,-0.1,1278
2933,-0.4,-20.2,11.728,-0.2,1278.5
2934,0,-20.2,11.732,0,1278.5
2935,0.2,-20.21,11.736,0.1,1279
2936,0,-20.22,11.74,0,1279.5
2937,0,-20.22,11.744,0,1279.5
2938,0,-20.23,11.748,0,1280.5
2939,0,-20.24,11.752,0,1281
2940,0,-20.25,11.756,0,1281.5
2941,0.2,-20.25,11.76,0.1,1281.5
2942,0,-20.26,11.764,0,1282.5
2943,0.2,-20.27,11.768,0.1,1283
2944,0,-20.27,11.772,0,1283
2945,0.2,-20.28,11.776,0.1,1283.5
2946,0.2,-20.29,11.78,0.1,1284
2947,-0.4,-20.29,11.784,-0.2,1284
2948,0,-20.3,11.788,0,1285
2949,-0.2,-20.31,11.792,-0.1,1285.5
2950,-0.2,-20.32,11.796,-0.1,1286
2951,0,-20.32,11.8,0,1286
2952,0,-20.33,11.804,0,1286.5
2953,0,-20.34,11.808,0,1287.5
2954,0,-20.34,11.812,0,1287.5
2955,0,-20.35,11.816,0,1288
2956,0,-20.36,11.82,0,1288.5
2957,0.4,-20.37,11.824,0.2,1289
2958,0,-20.37,11.828,0,1289
2959,-0.2,-20.38,11.832,-0.1,1290
2960,-0.2,-20.39,11.836,-0.1,1290.5
2961,-0.2,-20.39,11.84,-0.1,1290.5
2962,0,-20.4,11.844,0,1291
2963,0.4,-20.41,11.848,0.2,1292
2964,0,-20.41,11.852,0,1292
2965,0,-20.42,11.856,0,1292.5
2966,0,-20.43,11.86,0,1293
2967,0,-20.44,11.864,0,1293.5
2968,-0.2,-20.44,11.868,-0.1,1293.5
2969,0,-20.45,11.872,0,1294.5
2970,0,-20.46,11.876,0,1295
2971,0,-20.46,11.88,0,1295
2972,0,-20.47,11.884,0,1295.5
2973,0.2,-20.48,11.888,0.1,1296
2974,-0.2,-20.48,11.892,-0.1,1296
2975,0,-20.49,11.896,0,1297
2976,0,-20.5,11.9,0,1297.5
2977,0.2,-20.51,11.904,0.1,1298
2978,0,-20.51,11.908,0,1298
2979,0.2,-20.52,11.912,0.1,1298.5
2980,0,-20.53,11.916,0,1299.5
2981,0.2,-20.53,11.92,0.1,1299.5
2982,0.2,-20.54,11.924,0.1,1300
2983,-0.2,-20.55,11.928,-0.1,1300.5
2984,0,-20.56,11.932,0,1301.5
2985,-0.2,-20.56,11.936,-0.1,1301.5
2986,0,-20.57,11.94,0,1302
2987,0,-20.58,11.944,0,1302.5
2988,0,-20.58,11.948,0,1302.5
2989,0,-20.59,11.952,0,1303
2990,0.2,-20.6,11.956,0.1,1304
2991,0,-20.6,11.96,0,1304
2992,0,-20.61,11.964,0,1304.5
2993,0,-20.62,11.968,0,1305
2994,0,-20.63,11.972,0,1305.5
2995,0.2,-20.63,11.976,0.1,1305.5
2996,0,-20.64,11.98,0,1306.5
2997,0,-20.64,11.984,0,1306.5
2998,-0.2,-20.65,11.988,-0.1,1307
2999,0,-20.66,11.992,0,1307.5
3000,-0.2,-20.67,11.996,-0.1,1308
3001,0,-20.67,12,0,1308
3002,0,-20.68,12.004,0,1309
3003,0,-20.69,12.008,0,1309.5
3004,0,-20.7,12.012,0,1310
3005,-0.2,-20.7,12.016,-0.1,1310
3006,0,-20.71,12.02,0,1311
3007,0,-20.72,12.024,0,1311.5
3008,-0.2,-20.72,12.028,-0.1,1311.5
3009,0,-20.73,12.032,0,1312
3010,0,-20.74,12.036,0,1312.5
3011,0.2,-20.74,12.04,0.1,1312.5
3012,0.6,-20.75,12.044,0.3,1313.5
3013,0.2,-20.76,12.048,0.1,1314
3014,0.2,-20.76,12.052,0.1,1314
3015,0,-20.77,12.056,0,1314.5
3016,0,-20.78,12.06,0,1315
3017,0,-20.79,12.064,0,1316
3018,0,-20.79,12.068,0,1316
3019,0,-20.8,12.072,0,1316.5
3020,0.2,-20.81,12.076,0.1,1317
3021,0.2,-20.81,12.08,0.1,1317
3022,0,-20.82,12.084,0,1317.5
3023,0.2,-20.83,12.088,0.1,1318.5
3024,0,-20.83,12.092,0,1318.5
3025,-0.2,-20.84,12.096,-0.1,1319
3026,-0.2,-20.85,12.1,-0.1,1319.5
3027,0,-20.86,12.104,0,1320.5
3028,0,-20.86,12.108,0,1320.5
3029,0,-20.87,12.112,0,1321
3030,0,-20.88,12.116,0,1321.5
3031,0.2,-20.88,12.12,0.1,1321.5
3032,0,-20.89,12.124,0,1322
3033,0.2,-20.9,12.128,0.1,1323
3034,0.2,-20.9,12.132,0.1,1323
3035,0,-20.91,12.136,0,1323.5
3036,0,-20.92,12.14,0,1324
3037,0,-20.93,12.144,0,1324.5
3038,0,-20.93,12.148,0,1324.5
3039,0,-20.94,12.152,0,1325.5
3040,0,-20.95,12.156,0,1326
3041,0,-20.95,12.16,0,1326
3042,0.2,-20.96,12.164,0.1,1326.5
3043,-0.2,-20.97,12.168,-0.1,1327
3044,0,-20.98,12.172,0,1328
3045,0,-20.98,12.176,0,1328
3046,0,-20.99,12.18,0,1328.5
3047,-0.2,-21,12.184,-0.1,1329
3048,0,-21,12.188,0,1329
3049,0,-21.01,12.192,0,1329.5
3050,-0.2,-21.02,12.196,-0.1,1330.5
3051,0,-21.02,12.2,0,1330.5
3052,0,-21.03,12.204,0,1331
3053,0,-21.04,12.208,0,1331.5
3054,0,-21.05,12.212,0,1332.5
3055,0.2,-21.05,12.216,0.1,1332.5
3056,0,-21.06,12.22,0,1333
3057,0,-21.07,12.224,0,1333.5
3058,0,-21.07,12.228,0,1333.5
3059,0,-21.08,12.232,0,1334
3060,0,-21.09,12.236,0,1335
3061,0,-21.09,12.24,0,1335
3062,0,-21.1,12.244,0,1335.5
3063,0.2,-21.11,12.248,0.1,1336
3064,0,-21.12,12.252,0,1336.5
3065,-0.2,-21.12,12.256,-0.1,1336.5
3066,0.2,-21.13,12.26,0.1,1337.5
3067,-0.2,-21.14,12.264,-0.1,1338
3068,-0.2,-21.14,12.268,-0.1,1338
3069,0.4,-21.15,12.272,0.2,1338.5
3070,0,-21.16,12.276,0,1339
3071,-0.4,-21.16,12.28,-0.2,1339
3072,-0.2,-21.17,12.284,-0.1,1340
3073,-0.4,-21.18,12.288,-0.2,1340.5
3074,-0.2,-21.19,12.292,-0.1,1341
3075,0,-21.19,12.296,0,1341
3076,-0.2,-21.2,12.3,-0.1,1342
3077,0.2,-21.21,12.304,0.1,1342.5
3078,0,-21.21,12.308,0,1342.5
3079,-0.2,-21.22,12.312,-0.1,1343
3080,0,-21.23,12.316,0,1343.5
3081,0,-21.23,12.32,0,1343.5
3082,0.2,-21.24,12.324,0.1,1344.5
3083,0.2,-21.25,12.328,0.1,1345
3084,0.2,-21.25,12.332,0.1,1345
3085,0,-21.26,12.336,0,1345.5
3086,0,-21.27,12.34,0,1346
3087,0,-21.28,12.344,0,1347
3088,0,-21.28,12.348,0,1347
3089,0,-21.29,12.352,0,1347.5
3090,0,-21.3,12.356,0,1348
3091,0,-21.31,12.36,0,1348.5
3092,0,-21.31,12.364,0,1348.5
3093,0.6,-21.32,12.368,0.3,1349.5
3094,0.2,-21.32,12.372,0.1,1349.5
3095,0.2,-21.33,12.376,0.1,1350
3096,0,-21.34,12.38,0,1350.5
3097,0.6,-21.35,12.384,0.3,1351.5
3098,0.6,-21.35,12.388,0.3,1351.5
3099,0.8,-21.36,12.392,0.4,1352
3100,0.8,-21.37,12.396,0.4,1352.5
3101,1,-21.37,12.4,0.5,1352.5
3102,1,-21.38,12.404,0.5,1353
3103,1,-21.39,12.408,0.5,1354
3104,1.6,-21.39,12.412,0.75,1354
3105,1.6,-21.4,12.416,0.75,1354.5
3106,1.8,-21.41,12.42,0.85,1355
3107,2,-21.42,12.424,0.95,1355.5
3108,2.4,-21.42,12.428,1.15,1355.5
3109,2.8,-21.43,12.432,1.35,1356.5
3110,2.8,-21.44,12.436,1.35,1357
3111,3.2,-21.44,12.44,1.55,1357
3112,3.8,-21.45,12.444,1.8,1357.5
3113,3.6,-21.46,12.448,1.75,1358
3114,3.8,-21.46,12.452,1.8,1358
3115,4,-21.47,12.456,1.9,1359
3116,4.4,-21.48,12.46,2.1,1359.5
3117,5,-21.48,12.464,2.4,1359.5
3118,5.6,-21.49,12.468,2.7,1360
3119,6.2,-21.5,12.472,2.95,1361
3120,6.6,-21.5,12.476,3.15,1361
3121,7.2,-21.51,12.48,3.45,1361.5
3122,7.6,-21.52,12.484,3.65,1362
3123,8.2,-21.52,12.488,3.95,1362
3124,8.6,-21.53,12.492,4.1,1362.5
3125,9.2,-21.54,12.496,4.4,1363.5
3126,9.2,-21.54,12.5,4.4,1363.5
3127,9.6,-21.55,12.504,4.6,1364
3128,10.2,-21.56,12.508,4.9,1364.5
3129,10.2,-21.56,12.512,4.9,1364.5
3130,10.4,-21.57,12.516,5,1365
3131,10.6,-21.57,12.52,5.1,1365
3132,10.8,-21.58,12.524,5.2,1366
3133,10.8,-21.59,12.528,5.2,1366.5
3134,11,-21.6,12.532,5.25,1367
3135,11.4,-21.6,12.536,5.45,1367
3136,10.8,-21.61,12.54,5.2,1367.5
3137,10.8,-21.62,12.544,5.2,1368.5
3138,11.2,-21.62,12.548,5.35,1368.5
3139,11,-21.63,12.552,5.25,1369
3140,10.8,-21.64,12.556,5.2,1369.5
3141,10.8,-21.64,12.56,5.2,1369.5
3142,11.2,-21.65,12.564,5.35,1370.5
3143,11,-21.66,12.568,5.25,1371
3144,11.6,-21.67,12.572,5.55,1371.5
3145,11.6,-21.67,12.576,5.55,1371.5
3146,11,-21.68,12.58,5.25,1372
3147,11,-21.68,12.584,5.25,1372
3148,11.2,-21.69,12.588,5.35,1373
3149,11.4,-21.7,12.592,5.45,1373.5
3150,11.4,-21.71,12.596,5.45,1374
3151,11,-21.71,12.6,5.25,1374
3152,10.8,-21.71,12.604,5.2,1374
3153,10.4,-21.71,12.608,5,1374
3154,10,-21.72,12.612,4.8,1374.5
3155,9.8,-21.71,12.616,4.7,1374
3156,9.4,-21.72,12.62,4.5,1374.5
3157,9.2,-21.72,12.624,4.4,1374.5
3158,9.2,-21.72,12.628,4.4,1374.5
3159,9.2,-21.72,12.632,4.4,1374.5
3160,9,-21.72,12.636,4.3,1374.5
3161,8.8,-21.72,12.64,4.2,1374.5
3162,8.8,-21.72,12.644,4.2,1374.5
3163,8.8,-21.72,12.648,4.2,1374.5
3164,8.8,-21.72,12.652,4.2,1374.5
3165,8.8,-21.72,12.656,4.2,1374.5
3166,8.6,-21.72,12.66,4.1,1374.5
3167,8.8,-21.72,12.664,4.2,1374.5
3168,8.6,-21.72,12.668,4.1,1374.5
3169,8.6,-21.72,12.672,4.1,1374.5
3170,8.6,-21.72,12.676,4.1,1374.5
3171,8.4,-21.72,12.68,4.05,1374.5
3172,8.4,-21.72,12.684,4.05,1374.5
3173,8.4,-21.72,12.688,4.05,1374.5
3174,8.4,-21.72,12.692,4.05,1374.5
3175,8.4,-21.72,12.696,4.05,1374.5
3176,8.6,-21.72,12.7,4.1,1374.5
3177,8.4,-21.72,12.704,4.05,1374.5
3178,8.4,-21.72,12.708,4.05,1374.5
3179,8.2,-21.72,12.712,3.95,1374.5
3180,8.2,-21.72,12.716,3.95,1374.5
3181,8.2,-21.72,12.72,3.95,1374.5
3182,8.2,-21.72,12.724,3.95,1374.5
3183,8.2,-21.72,12.728,3.95,1374.5
3184,8,-21.72,12.732,3.85,1374.5
3185,8.2,-21.72,12.736,3.95,1374.5
3186,8,-21.72,12.74,3.85,1374.5
3187,8,-21.72,12.744,3.85,1374.5
