sep=	
pf18mt03

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
581	0.0	-3.74	2.320	0.00	128.0
582	0.2	-3.75	2.324	0.04	128.4
583	0.2	-3.75	2.328	0.04	128.4
584	0.0	-3.76	2.332	0.00	128.8
585	0.0	-3.77	2.336	0.00	129.2
586	0.0	-3.78	2.340	0.00	129.4
587	-0.2	-3.78	2.344	-0.04	129.4
588	0.0	-3.79	2.348	0.00	129.8
589	0.0	-3.80	2.352	0.00	130.2
590	0.0	-3.80	2.356	0.00	130.2
591	-0.2	-3.81	2.360	-0.04	130.4
592	0.0	-3.82	2.364	0.00	130.8
593	0.0	-3.82	2.368	0.00	130.8
594	-0.2	-3.83	2.372	-0.04	131.2
595	0.0	-3.84	2.376	0.00	131.6
596	0.4	-3.85	2.380	0.08	131.8
597	0.2	-3.85	2.384	0.04	131.8
598	0.0	-3.86	2.388	0.00	132.2
599	0.0	-3.87	2.392	0.00	132.6
600	0.0	-3.87	2.396	0.00	132.6
601	0.0	-3.88	2.400	0.00	132.8
602	0.0	-3.89	2.404	0.00	133.2
603	0.0	-3.89	2.408	0.00	133.2
604	0.0	-3.90	2.412	0.00	133.6
605	-0.2	-3.91	2.416	-0.04	134.0
606	0.0	-3.92	2.420	0.00	134.2
607	0.0	-3.92	2.424	0.00	134.2
608	-0.2	-3.93	2.428	-0.04	134.6
609	-0.2	-3.94	2.432	-0.04	135.0
610	0.0	-3.95	2.436	0.00	135.2
611	-0.2	-3.95	2.440	-0.04	135.2
612	0.0	-3.96	2.444	0.00	135.6
613	0.0	-3.97	2.448	0.00	136.0
614	0.0	-3.97	2.452	0.00	136.0
615	0.0	-3.98	2.456	0.00	136.4
616	0.0	-3.99	2.460	0.00	136.6
617	0.2	-3.99	2.464	0.04	136.6
618	0.2	-4.00	2.468	0.04	137.0
619	0.2	-4.01	2.472	0.04	137.4
620	-0.2	-4.01	2.476	-0.04	137.4
621	-0.4	-4.02	2.480	-0.08	137.6
622	-0.2	-4.03	2.484	-0.04	138.0
623	0.0	-4.04	2.488	0.00	138.4
624	0.0	-4.04	2.492	0.00	138.4
625	-0.2	-4.05	2.496	-0.04	138.6
626	0.0	-4.06	2.500	0.00	139.0
627	0.2	-4.07	2.504	0.04	139.4
628	0.0	-4.07	2.508	0.00	139.4
629	-0.2	-4.08	2.512	-0.04	139.8
630	0.0	-4.09	2.516	0.00	140.0
631	0.0	-4.09	2.520	0.00	140.0
632	-0.2	-4.10	2.524	-0.04	140.4
633	0.0	-4.11	2.528	0.00	140.8
634	0.0	-4.11	2.532	0.00	140.8
635	0.0	-4.12	2.536	0.00	141.0
636	0.0	-4.13	2.540	0.00	141.4
637	0.0	-4.14	2.544	0.00	141.8
638	0.0	-4.14	2.548	0.00	141.8
639	0.0	-4.15	2.552	0.00	142.2
640	0.0	-4.16	2.556	0.00	142.4
641	0.0	-4.16	2.560	0.00	142.4
642	0.2	-4.17	2.564	0.04	142.8
643	0.0	-4.18	2.568	0.00	143.2
644	0.2	-4.18	2.572	0.04	143.2
645	0.0	-4.19	2.576	0.00	143.4
646	-0.4	-4.20	2.580	-0.08	143.8
647	-0.2	-4.21	2.584	-0.04	144.2
648	0.0	-4.21	2.588	0.00	144.2
649	-0.2	-4.22	2.592	-0.04	144.6
650	0.0	-4.23	2.596	0.00	144.8
651	0.2	-4.23	2.600	0.04	144.8
652	0.0	-4.24	2.604	0.00	145.2
653	0.0	-4.25	2.608	0.00	145.6
654	0.0	-4.26	2.612	0.00	145.8
655	0.0	-4.26	2.616	0.00	145.8
656	0.2	-4.27	2.620	0.04	146.2
657	0.0	-4.28	2.624	0.00	146.6
658	-0.4	-4.28	2.628	-0.08	146.6
659	0.0	-4.29	2.632	0.00	147.0
660	0.0	-4.30	2.636	0.00	147.2
661	0.0	-4.30	2.640	0.00	147.2
662	0.2	-4.31	2.644	0.04	147.6
663	0.2	-4.32	2.648	0.04	148.0
664	0.0	-4.33	2.652	0.00	148.2
665	0.0	-4.33	2.656	0.00	148.2
666	0.2	-4.34	2.660	0.04	148.6
667	0.0	-4.35	2.664	0.00	149.0
668	0.0	-4.35	2.668	0.00	149.0
669	0.2	-4.36	2.672	0.04	149.4
670	0.0	-4.37	2.676	0.00	149.6
671	0.0	-4.38	2.680	0.00	150.0
672	0.0	-4.38	2.684	0.00	150.0
673	0.0	-4.39	2.688	0.00	150.4
674	0.0	-4.40	2.692	0.00	150.6
675	0.2	-4.40	2.696	0.04	150.6
676	0.4	-4.41	2.700	0.08	151.0
677	0.4	-4.42	2.704	0.08	151.4
678	0.0	-4.42	2.708	0.00	151.4
679	0.0	-4.43	2.712	0.00	151.8
680	0.0	-4.44	2.716	0.00	152.0
681	0.0	-4.45	2.720	0.00	152.4
682	0.0	-4.45	2.724	0.00	152.4
683	0.0	-4.46	2.728	0.00	152.8
684	0.0	-4.47	2.732	0.00	153.0
685	0.0	-4.47	2.736	0.00	153.0
686	0.0	-4.48	2.740	0.00	153.4
687	-0.2	-4.49	2.744	-0.04	153.8
688	-0.2	-4.49	2.748	-0.04	153.8
689	0.0	-4.50	2.752	0.00	154.2
690	-0.2	-4.51	2.756	-0.04	154.4
691	0.0	-4.52	2.760	0.00	154.8
692	0.0	-4.52	2.764	0.00	154.8
693	0.0	-4.53	2.768	0.00	155.2
694	-0.2	-4.54	2.772	-0.04	155.4
695	-0.2	-4.54	2.776	-0.04	155.4
696	0.0	-4.55	2.780	0.00	155.8
697	-0.2	-4.56	2.784	-0.04	156.2
698	0.2	-4.57	2.788	0.04	156.6
699	0.0	-4.57	2.792	0.00	156.6
700	0.0	-4.58	2.796	0.00	156.8
701	-0.2	-4.59	2.800	-0.04	157.2
702	-0.2	-4.59	2.804	-0.04	157.2
703	0.0	-4.60	2.808	0.00	157.6
704	0.2	-4.61	2.812	0.04	157.8
705	0.0	-4.61	2.816	0.00	157.8
706	0.0	-4.62	2.820	0.00	158.2
707	0.0	-4.63	2.824	0.00	158.6
708	0.0	-4.64	2.828	0.00	159.0
709	0.0	-4.64	2.832	0.00	159.0
710	0.0	-4.65	2.836	0.00	159.2
711	0.0	-4.66	2.840	0.00	159.6
712	0.0	-4.66	2.844	0.00	159.6
713	-0.2	-4.67	2.848	-0.04	160.0
714	0.0	-4.68	2.852	0.00	160.2
715	0.0	-4.68	2.856	0.00	160.2
716	0.2	-4.69	2.860	0.04	160.6
717	0.0	-4.70	2.864	0.00	161.0
718	0.0	-4.71	2.868	0.00	161.4
719	-0.4	-4.71	2.872	-0.08	161.4
720	0.0	-4.72	2.876	0.00	161.6
721	-0.2	-4.73	2.880	-0.04	162.0
722	-0.2	-4.73	2.884	-0.04	162.0
723	0.2	-4.74	2.888	0.04	162.4
724	0.2	-4.75	2.892	0.04	162.6
725	0.0	-4.76	2.896	0.00	163.0
726	0.4	-4.76	2.900	0.08	163.0
727	0.0	-4.77	2.904	0.00	163.4
728	0.0	-4.78	2.908	0.00	163.6
729	-0.2	-4.78	2.912	-0.04	163.6
730	0.0	-4.79	2.916	0.00	164.0
731	0.0	-4.80	2.920	0.00	164.4
732	0.4	-4.80	2.924	0.08	164.4
733	0.2	-4.81	2.928	0.04	164.8
734	-0.4	-4.82	2.932	-0.08	165.0
735	0.0	-4.83	2.936	0.00	165.4
736	-0.2	-4.83	2.940	-0.04	165.4
737	0.0	-4.84	2.944	0.00	165.8
738	0.0	-4.85	2.948	0.00	166.0
739	0.0	-4.85	2.952	0.00	166.0
740	-0.2	-4.86	2.956	-0.04	166.4
741	-0.4	-4.87	2.960	-0.08	166.8
742	0.0	-4.87	2.964	0.00	166.8
743	0.0	-4.88	2.968	0.00	167.2
744	0.0	-4.89	2.972	0.00	167.4
745	0.2	-4.90	2.976	0.04	167.8
746	0.2	-4.90	2.980	0.04	167.8
747	0.4	-4.91	2.984	0.08	168.2
748	0.2	-4.92	2.988	0.04	168.4
749	0.0	-4.92	2.992	0.00	168.4
750	0.0	-4.93	2.996	0.00	168.8
751	0.0	-4.94	3.000	0.00	169.2
752	-0.2	-4.94	3.004	-0.04	169.2
753	0.0	-4.95	3.008	0.00	169.6
754	0.2	-4.96	3.012	0.04	169.8
755	0.0	-4.96	3.016	0.00	169.8
756	0.0	-4.97	3.020	0.00	170.2
757	0.0	-4.98	3.024	0.00	170.6
758	-0.2	-4.99	3.028	-0.04	170.8
759	0.0	-4.99	3.032	0.00	170.8
760	-0.2	-5.00	3.036	-0.04	171.2
761	0.0	-5.01	3.040	0.00	171.6
762	0.0	-5.02	3.044	0.00	172.0
763	-0.2	-5.02	3.048	-0.04	172.0
764	-0.4	-5.03	3.052	-0.08	172.2
765	0.0	-5.03	3.056	0.00	172.2
766	0.0	-5.04	3.060	0.00	172.6
767	0.0	-5.05	3.064	0.00	173.0
768	0.0	-5.06	3.068	0.00	173.2
769	0.0	-5.06	3.072	0.00	173.2
770	0.0	-5.07	3.076	0.00	173.6
771	-0.2	-5.08	3.080	-0.04	174.0
772	-0.2	-5.09	3.084	-0.04	174.4
773	0.0	-5.09	3.088	0.00	174.4
774	0.0	-5.10	3.092	0.00	174.6
775	0.2	-5.11	3.096	0.04	175.0
776	0.2	-5.11	3.100	0.04	175.0
777	0.0	-5.12	3.104	0.00	175.4
778	0.0	-5.13	3.108	0.00	175.6
779	-0.2	-5.13	3.112	-0.04	175.6
780	0.0	-5.14	3.116	0.00	176.0
781	0.0	-5.15	3.120	0.00	176.4
782	0.0	-5.15	3.124	0.00	176.4
783	0.0	-5.16	3.128	0.00	176.8
784	0.0	-5.17	3.132	0.00	177.0
785	0.0	-5.18	3.136	0.00	177.4
786	0.0	-5.18	3.140	0.00	177.4
787	0.0	-5.19	3.144	0.00	177.8
788	0.2	-5.20	3.148	0.04	178.0
789	0.0	-5.20	3.152	0.00	178.0
790	0.2	-5.21	3.156	0.04	178.4
791	0.0	-5.22	3.160	0.00	178.8
792	0.0	-5.22	3.164	0.00	178.8
793	0.0	-5.23	3.168	0.00	179.2
794	0.0	-5.24	3.172	0.00	179.4
795	0.0	-5.25	3.176	0.00	179.8
796	0.0	-5.25	3.180	0.00	179.8
797	-0.2	-5.26	3.184	-0.04	180.2
798	-0.4	-5.27	3.188	-0.08	180.4
799	-0.2	-5.27	3.192	-0.04	180.4
800	0.0	-5.28	3.196	0.00	180.8
801	0.0	-5.29	3.200	0.00	181.2
802	0.2	-5.29	3.204	0.04	181.2
803	0.2	-5.30	3.208	0.04	181.6
804	0.4	-5.31	3.212	0.08	181.8
805	0.0	-5.32	3.216	0.00	182.2
806	0.0	-5.32	3.220	0.00	182.2
807	0.2	-5.33	3.224	0.04	182.6
808	0.0	-5.34	3.228	0.00	182.8
809	0.0	-5.34	3.232	0.00	182.8
810	-0.2	-5.35	3.236	-0.04	183.2
811	-0.2	-5.36	3.240	-0.04	183.6
812	0.0	-5.36	3.244	0.00	183.6
813	-0.2	-5.37	3.248	-0.04	184.0
814	0.0	-5.38	3.252	0.00	184.2
815	0.2	-5.39	3.256	0.04	184.6
816	0.0	-5.39	3.260	0.00	184.6
817	0.2	-5.40	3.264	0.04	185.0
818	0.0	-5.41	3.268	0.00	185.2
819	0.0	-5.41	3.272	0.00	185.2
820	0.0	-5.42	3.276	0.00	185.6
821	0.0	-5.43	3.280	0.00	186.0
822	0.4	-5.43	3.284	0.08	186.0
823	0.2	-5.44	3.288	0.04	186.4
824	0.2	-5.45	3.292	0.04	186.6
825	0.2	-5.45	3.296	0.04	186.6
826	0.0	-5.46	3.300	0.00	187.0
827	-0.2	-5.47	3.304	-0.04	187.4
828	0.0	-5.48	3.308	0.00	187.6
829	0.0	-5.48	3.312	0.00	187.6
830	0.0	-5.49	3.316	0.00	188.0
831	0.0	-5.50	3.320	0.00	188.4
832	-0.2	-5.50	3.324	-0.04	188.4
833	0.2	-5.51	3.328	0.04	188.6
834	0.0	-5.52	3.332	0.00	189.0
835	-0.2	-5.52	3.336	-0.04	189.0
836	0.2	-5.53	3.340	0.04	189.4
837	-0.2	-5.54	3.344	-0.04	189.8
838	0.0	-5.55	3.348	0.00	190.0
839	0.0	-5.55	3.352	0.00	190.0
840	0.2	-5.56	3.356	0.04	190.4
841	0.0	-5.57	3.360	0.00	190.8
842	0.0	-5.57	3.364	0.00	190.8
843	-0.2	-5.58	3.368	-0.04	191.0
844	0.0	-5.59	3.372	0.00	191.4
845	0.0	-5.59	3.376	0.00	191.4
846	0.2	-5.60	3.380	0.04	191.8
847	-0.2	-5.61	3.384	-0.04	192.2
848	-0.2	-5.62	3.388	-0.04	192.4
849	0.0	-5.62	3.392	0.00	192.4
850	0.0	-5.63	3.396	0.00	192.8
851	0.0	-5.64	3.400	0.00	193.2
852	0.0	-5.64	3.404	0.00	193.2
853	0.2	-5.65	3.408	0.04	193.4
854	0.4	-5.66	3.412	0.08	193.8
855	0.2	-5.66	3.416	0.04	193.8
856	0.0	-5.67	3.420	0.00	194.2
857	-0.2	-5.68	3.424	-0.04	194.6
858	-0.2	-5.69	3.428	-0.04	194.8
859	0.0	-5.69	3.432	0.00	194.8
860	-0.2	-5.70	3.436	-0.04	195.2
861	-0.2	-5.71	3.440	-0.04	195.6
862	0.0	-5.71	3.444	0.00	195.6
863	0.0	-5.72	3.448	0.00	195.8
864	0.0	-5.73	3.452	0.00	196.2
865	0.0	-5.73	3.456	0.00	196.2
866	-0.2	-5.74	3.460	-0.04	196.6
867	-0.2	-5.75	3.464	-0.04	197.0
868	0.0	-5.75	3.468	0.00	197.0
869	-0.2	-5.76	3.472	-0.04	197.2
870	0.0	-5.77	3.476	0.00	197.6
871	0.0	-5.78	3.480	0.00	198.0
872	0.0	-5.78	3.484	0.00	198.0
873	0.0	-5.79	3.488	0.00	198.2
874	0.0	-5.79	3.492	0.00	198.2
875	-0.2	-5.79	3.496	-0.04	198.2
876	0.2	-5.80	3.500	0.04	198.6
877	0.0	-5.81	3.504	0.00	199.0
878	0.0	-5.81	3.508	0.00	199.0
879	0.0	-5.82	3.512	0.00	199.4
880	0.0	-5.83	3.516	0.00	199.6
881	0.0	-5.84	3.520	0.00	200.0
882	0.2	-5.84	3.524	0.04	200.0
883	-0.4	-5.85	3.528	-0.08	200.4
884	-0.4	-5.86	3.532	-0.08	200.6
885	-0.2	-5.86	3.536	-0.04	200.6
886	0.0	-5.87	3.540	0.00	201.0
887	0.0	-5.88	3.544	0.00	201.4
888	0.0	-5.88	3.548	0.00	201.4
889	0.0	-5.89	3.552	0.00	201.8
890	0.0	-5.90	3.556	0.00	202.0
891	0.0	-5.90	3.560	0.00	202.0
892	0.0	-5.91	3.564	0.00	202.4
893	0.0	-5.92	3.568	0.00	202.8
894	0.2	-5.92	3.572	0.04	202.8
895	0.2	-5.93	3.576	0.04	203.0
896	0.2	-5.94	3.580	0.04	203.4
897	0.0	-5.95	3.584	0.00	203.8
898	0.0	-5.95	3.588	0.00	203.8
899	0.0	-5.96	3.592	0.00	204.2
900	0.2	-5.97	3.596	0.04	204.4
901	0.0	-5.97	3.600	0.00	204.4
902	0.0	-5.98	3.604	0.00	204.8
903	0.0	-5.99	3.608	0.00	205.2
904	0.2	-5.99	3.612	0.04	205.2
905	0.2	-6.00	3.616	0.04	205.4
906	0.0	-6.01	3.620	0.00	205.8
907	0.0	-6.02	3.624	0.00	206.2
908	0.0	-6.02	3.628	0.00	206.2
909	0.0	-6.03	3.632	0.00	206.6
910	0.2	-6.04	3.636	0.04	206.8
911	0.0	-6.04	3.640	0.00	206.8
912	-0.2	-6.05	3.644	-0.04	207.2
913	0.0	-6.06	3.648	0.00	207.6
914	-0.2	-6.06	3.652	-0.04	207.6
915	0.2	-6.07	3.656	0.04	207.8
916	0.0	-6.08	3.660	0.00	208.2
917	0.0	-6.09	3.664	0.00	208.6
918	0.0	-6.09	3.668	0.00	208.6
919	0.0	-6.10	3.672	0.00	209.0
920	0.2	-6.11	3.676	0.04	209.2
921	0.0	-6.11	3.680	0.00	209.2
922	0.2	-6.12	3.684	0.04	209.6
923	0.0	-6.13	3.688	0.00	210.0
924	-0.2	-6.13	3.692	-0.04	210.0
925	0.2	-6.14	3.696	0.04	210.2
926	0.2	-6.15	3.700	0.04	210.6
927	0.0	-6.15	3.704	0.00	210.6
928	-0.2	-6.16	3.708	-0.04	211.0
929	-0.2	-6.17	3.712	-0.04	211.4
930	0.0	-6.18	3.716	0.00	211.6
931	0.0	-6.18	3.720	0.00	211.6
932	0.2	-6.19	3.724	0.04	212.0
933	0.0	-6.20	3.728	0.00	212.4
934	-0.2	-6.20	3.732	-0.04	212.4
935	0.0	-6.21	3.736	0.00	212.6
936	0.0	-6.22	3.740	0.00	213.0
937	0.0	-6.22	3.744	0.00	213.0
938	0.2	-6.23	3.748	0.04	213.4
939	0.0	-6.24	3.752	0.00	213.6
940	0.2	-6.25	3.756	0.04	214.0
941	0.2	-6.25	3.760	0.04	214.0
942	0.2	-6.26	3.764	0.04	214.4
943	-0.2	-6.26	3.768	-0.04	214.4
944	-0.4	-6.27	3.772	-0.08	214.8
945	0.0	-6.28	3.776	0.00	215.0
946	0.2	-6.29	3.780	0.04	215.4
947	0.0	-6.29	3.784	0.00	215.4
948	0.2	-6.30	3.788	0.04	215.8
949	0.0	-6.31	3.792	0.00	216.0
950	0.0	-6.31	3.796	0.00	216.0
951	0.0	-6.32	3.800	0.00	216.4
952	0.0	-6.33	3.804	0.00	216.8
953	0.2	-6.33	3.808	0.04	216.8
954	0.0	-6.34	3.812	0.00	217.2
955	0.0	-6.35	3.816	0.00	217.4
956	0.0	-6.36	3.820	0.00	217.8
957	0.4	-6.36	3.824	0.08	217.8
958	0.0	-6.37	3.828	0.00	218.2
959	0.0	-6.38	3.832	0.00	218.4
960	0.2	-6.38	3.836	0.04	218.4
961	-0.2	-6.39	3.840	-0.04	218.8
962	-0.2	-6.40	3.844	-0.04	219.2
963	0.0	-6.40	3.848	0.00	219.2
964	-0.2	-6.41	3.852	-0.04	219.6
965	-0.2	-6.42	3.856	-0.04	219.8
966	-0.2	-6.43	3.860	-0.04	220.2
967	-0.2	-6.43	3.864	-0.04	220.2
968	0.2	-6.44	3.868	0.04	220.6
969	0.0	-6.45	3.872	0.00	220.8
970	0.0	-6.45	3.876	0.00	220.8
971	0.0	-6.46	3.880	0.00	221.2
972	0.0	-6.47	3.884	0.00	221.6
973	0.0	-6.47	3.888	0.00	221.6
974	0.0	-6.48	3.892	0.00	222.0
975	0.2	-6.49	3.896	0.04	222.2
976	0.0	-6.49	3.900	0.00	222.2
977	0.2	-6.50	3.904	0.04	222.6
978	-0.2	-6.51	3.908	-0.04	223.0
979	0.2	-6.52	3.912	0.04	223.2
980	0.0	-6.52	3.916	0.00	223.2
981	0.0	-6.53	3.920	0.00	223.6
982	0.0	-6.54	3.924	0.00	224.0
983	0.0	-6.54	3.928	0.00	224.0
984	-0.2	-6.55	3.932	-0.04	224.4
985	0.0	-6.56	3.936	0.00	224.6
986	-0.2	-6.56	3.940	-0.04	224.6
987	-0.4	-6.57	3.944	-0.08	225.0
988	-0.2	-6.58	3.948	-0.04	225.4
989	0.0	-6.59	3.952	0.00	225.6
990	0.2	-6.59	3.956	0.04	225.6
991	0.0	-6.60	3.960	0.00	226.0
992	0.0	-6.61	3.964	0.00	226.4
993	0.0	-6.61	3.968	0.00	226.4
994	0.2	-6.62	3.972	0.04	226.8
995	0.0	-6.63	3.976	0.00	227.0
996	0.2	-6.63	3.980	0.04	227.0
997	0.2	-6.64	3.984	0.04	227.4
998	0.0	-6.65	3.988	0.00	227.8
999	0.0	-6.65	3.992	0.00	227.8
1000	-0.2	-6.66	3.996	-0.04	228.0
1001	0.0	-6.67	4.000	0.00	228.4
1002	-0.2	-6.67	4.004	-0.04	228.4
1003	-0.2	-6.68	4.008	-0.04	228.8
1004	0.0	-6.69	4.012	0.00	229.2
1005	0.2	-6.70	4.016	0.04	229.4
1006	0.0	-6.70	4.020	0.00	229.4
1007	0.0	-6.71	4.024	0.00	229.8
1008	0.0	-6.72	4.028	0.00	230.2
1009	0.0	-6.72	4.032	0.00	230.2
1010	0.2	-6.73	4.036	0.04	230.4
1011	0.2	-6.74	4.040	0.04	230.8
1012	0.0	-6.74	4.044	0.00	230.8
1013	0.0	-6.75	4.048	0.00	231.2
1014	0.0	-6.76	4.052	0.00	231.6
1015	0.0	-6.77	4.056	0.00	231.8
1016	-0.4	-6.77	4.060	-0.08	231.8
1017	-0.2	-6.78	4.064	-0.04	232.2
1018	0.0	-6.80	4.068	0.00	232.8
1019	-0.2	-6.80	4.072	-0.04	232.8
1020	0.0	-6.81	4.076	0.00	233.2
1021	0.0	-6.82	4.080	0.00	233.6
1022	0.0	-6.82	4.084	0.00	233.6
1023	-0.2	-6.83	4.088	-0.04	234.0
1024	0.0	-6.84	4.092	0.00	234.2
1025	-0.4	-6.85	4.096	-0.08	234.6
1026	0.0	-6.85	4.100	0.00	234.6
1027	0.0	-6.86	4.104	0.00	235.0
1028	0.0	-6.87	4.108	0.00	235.2
1029	-0.2	-6.87	4.112	-0.04	235.2
1030	0.0	-6.88	4.116	0.00	235.6
1031	0.0	-6.89	4.120	0.00	236.0
1032	-0.2	-6.89	4.124	-0.04	236.0
1033	0.0	-6.90	4.128	0.00	236.4
1034	0.0	-6.91	4.132	0.00	236.6
1035	0.0	-6.91	4.136	0.00	236.6
1036	0.2	-6.92	4.140	0.04	237.0
1037	0.0	-6.93	4.144	0.00	237.4
1038	0.0	-6.94	4.148	0.00	237.6
1039	0.0	-6.94	4.152	0.00	237.6
1040	0.0	-6.95	4.156	0.00	238.0
1041	0.0	-6.96	4.160	0.00	238.4
1042	0.0	-6.96	4.164	0.00	238.4
1043	0.2	-6.97	4.168	0.04	238.6
1044	0.0	-6.98	4.172	0.00	239.0
1045	-0.2	-6.98	4.176	-0.04	239.0
1046	0.0	-6.99	4.180	0.00	239.4
1047	0.0	-7.00	4.184	0.00	239.8
1048	0.0	-7.01	4.188	0.00	240.0
1049	0.0	-7.01	4.192	0.00	240.0
1050	0.2	-7.02	4.196	0.04	240.4
1051	0.2	-7.03	4.200	0.04	240.8
1052	0.0	-7.03	4.204	0.00	240.8
1053	0.0	-7.04	4.208	0.00	241.0
1054	0.0	-7.05	4.212	0.00	241.4
1055	0.0	-7.05	4.216	0.00	241.4
1056	0.0	-7.06	4.220	0.00	241.8
1057	0.0	-7.07	4.224	0.00	242.2
1058	0.0	-7.08	4.228	0.00	242.4
1059	0.0	-7.08	4.232	0.00	242.4
1060	0.2	-7.09	4.236	0.04	242.8
1061	0.0	-7.10	4.240	0.00	243.2
1062	0.0	-7.10	4.244	0.00	243.2
1063	0.0	-7.11	4.248	0.00	243.4
1064	0.4	-7.12	4.252	0.08	243.8
1065	0.0	-7.12	4.256	0.00	243.8
1066	0.2	-7.13	4.260	0.04	244.2
1067	0.0	-7.14	4.264	0.00	244.6
1068	0.0	-7.14	4.268	0.00	244.6
1069	-0.2	-7.15	4.272	-0.04	244.8
1070	0.2	-7.16	4.276	0.04	245.2
1071	0.2	-7.16	4.280	0.04	245.2
1072	0.2	-7.17	4.284	0.04	245.6
1073	0.0	-7.18	4.288	0.00	245.8
1074	0.0	-7.19	4.292	0.00	246.2
1075	0.0	-7.19	4.296	0.00	246.2
1076	0.2	-7.20	4.300	0.04	246.6
1077	0.0	-7.21	4.304	0.00	247.0
1078	0.0	-7.21	4.308	0.00	247.0
1079	0.0	-7.22	4.312	0.00	247.2
1080	0.0	-7.23	4.316	0.00	247.6
1081	0.0	-7.24	4.320	0.00	248.0
1082	-0.2	-7.24	4.324	-0.04	248.0
1083	-0.4	-7.25	4.328	-0.08	248.2
1084	0.0	-7.26	4.332	0.00	248.6
1085	0.0	-7.26	4.336	0.00	248.6
1086	0.0	-7.27	4.340	0.00	249.0
1087	0.0	-7.28	4.344	0.00	249.4
1088	0.2	-7.28	4.348	0.04	249.4
1089	0.0	-7.29	4.352	0.00	249.6
1090	0.0	-7.30	4.356	0.00	250.0
1091	0.0	-7.30	4.360	0.00	250.0
1092	0.2	-7.31	4.364	0.04	250.4
1093	0.0	-7.32	4.368	0.00	250.6
1094	0.0	-7.32	4.372	0.00	250.6
1095	0.0	-7.33	4.376	0.00	251.0
1096	0.2	-7.34	4.380	0.04	251.4
1097	0.2	-7.35	4.384	0.04	251.8
1098	-0.2	-7.35	4.388	-0.04	251.8
1099	0.0	-7.36	4.392	0.00	252.0
1100	0.2	-7.37	4.396	0.04	252.4
1101	0.0	-7.37	4.400	0.00	252.4
1102	-0.2	-7.38	4.404	-0.04	252.8
1103	0.2	-7.39	4.408	0.04	253.0
1104	0.0	-7.39	4.412	0.00	253.0
1105	0.0	-7.40	4.416	0.00	253.4
1106	-0.2	-7.41	4.420	-0.04	253.8
1107	0.0	-7.42	4.424	0.00	254.2
1108	0.0	-7.42	4.428	0.00	254.2
1109	0.0	-7.43	4.432	0.00	254.4
1110	0.0	-7.44	4.436	0.00	254.8
1111	-0.2	-7.44	4.440	-0.04	254.8
1112	0.0	-7.45	4.444	0.00	255.2
1113	0.2	-7.46	4.448	0.04	255.4
1114	0.0	-7.46	4.452	0.00	255.4
1115	0.0	-7.47	4.456	0.00	255.8
1116	0.0	-7.48	4.460	0.00	256.2
1117	0.2	-7.49	4.464	0.04	256.6
1118	-0.2	-7.49	4.468	-0.04	256.6
1119	0.0	-7.50	4.472	0.00	256.8
1120	0.2	-7.51	4.476	0.04	257.2
1121	0.0	-7.51	4.480	0.00	257.2
1122	0.0	-7.52	4.484	0.00	257.6
1123	0.0	-7.53	4.488	0.00	257.8
1124	0.0	-7.53	4.492	0.00	257.8
1125	0.0	-7.54	4.496	0.00	258.2
1126	-0.2	-7.55	4.500	-0.04	258.6
1127	0.0	-7.55	4.504	0.00	258.6
1128	0.0	-7.56	4.508	0.00	259.0
1129	0.2	-7.57	4.512	0.04	259.2
1130	0.2	-7.58	4.516	0.04	259.6
1131	0.0	-7.58	4.520	0.00	259.6
1132	-0.2	-7.59	4.524	-0.04	260.0
1133	-0.2	-7.60	4.528	-0.04	260.2
1134	-0.4	-7.60	4.532	-0.08	260.2
1135	0.0	-7.61	4.536	0.00	260.6
1136	0.2	-7.62	4.540	0.04	261.0
1137	-0.2	-7.62	4.544	-0.04	261.0
1138	0.0	-7.63	4.548	0.00	261.4
1139	0.0	-7.64	4.552	0.00	261.6
1140	-0.2	-7.65	4.556	-0.04	262.0
1141	0.0	-7.65	4.560	0.00	262.0
1142	-0.2	-7.66	4.564	-0.04	262.4
1143	-0.2	-7.67	4.568	-0.04	262.6
1144	0.0	-7.67	4.572	0.00	262.6
1145	0.0	-7.68	4.576	0.00	263.0
1146	-0.2	-7.69	4.580	-0.04	263.4
1147	0.0	-7.69	4.584	0.00	263.4
1148	0.2	-7.70	4.588	0.04	263.6
1149	0.0	-7.71	4.592	0.00	264.0
1150	0.0	-7.72	4.596	0.00	264.4
1151	-0.2	-7.72	4.600	-0.04	264.4
1152	0.2	-7.73	4.604	0.04	264.8
1153	0.2	-7.74	4.608	0.04	265.0
1154	0.0	-7.74	4.612	0.00	265.0
1155	-0.2	-7.75	4.616	-0.04	265.4
1156	-0.4	-7.76	4.620	-0.08	265.8
1157	-0.2	-7.77	4.624	-0.04	266.0
1158	0.0	-7.77	4.628	0.00	266.0
1159	-0.4	-7.78	4.632	-0.08	266.4
1160	0.0	-7.79	4.636	0.00	266.8
