names,max.slope,inflection.slope,fds.slope,max.strain,inflection.strain,fds.strain,max.score,inflection.score,fds.score,rsquared
pf04UT2,112.12040806838216,38.90803936111742,36.447118015732585,0.157,0.0281,0.0297,0.2882594072592991,0.33400971720875566,0.30937882737901506,0.7268440360113642
pf04UT3,131.24840434996702,14.24774361862236,14.03543068299981,0.16190000000000002,0.0268,0.028200000000000003,0.3198441292030051,0.3051050461280266,0.3665079551488489,0.9019865129672169
pf05CP1,110.11443791853736,40.363021991705914,101.90371149460489,0.10700000000000001,0.024300000000000002,0.1169,0.26877471365677824,0.7338000455503061,0.35242227065600207,0.8163500062447225
pf05CP2,158.94459383578695,158.94459383578695,147.61629972280332,0.044700000000000004,0.044700000000000004,0.0492,0.38600615383786757,0.38600615383786757,0.3598698222843903,0.826584086362006
pf05CP3,143.90751355913764,143.90723914064543,137.17689634580162,0.0627,0.0626,0.061900000000000004,0.3106585349742505,0.31086668245831534,0.2799138442134972,0.8378379148959149
pf05LT1,134.35569787605561,134.35569787605561,126.85300773657272,0.058600000000000006,0.058600000000000006,0.0614,0.4209180019572438,0.4209180019572438,0.39018387934627363,0.8363791397668084
pf05LT2,172.75105839271316,172.7506764798662,166.95426948566168,0.0523,0.0522,0.0533,0.46373684691361544,0.4639921338524384,0.4373238234156822,0.8870596448824438
pf05LT3,143.58108365980735,143.58035207226462,136.92737785886365,0.07780000000000001,0.0777,0.07880000000000001,0.3434849958245847,0.34350384581912535,0.3317828248070145,0.742570712813891
pf05MT1,127.53298766664605,127.53298766664605,122.21245989161915,0.0631,0.0631,0.0664,0.4197191863754671,0.4197191863754671,0.43037162536552764,0.8329216803513498
pf05MT2,159.63230488072054,159.6316455421325,155.1497167891003,0.046900000000000004,0.0468,0.0499,0.4409077059122834,0.44056546656389134,0.4329064673736422,0.8776759911041463
pf05UT1,250.47992647698499,250.47992647698499,222.6749812960614,0.0645,0.0645,0.07010000000000001,0.4115704835902813,0.4115704835902813,0.3358618387482321,0.912353324815799
pf05UT2,124.21336732758874,72.21330860136604,16.861039787622985,0.1126,0.0711,0.0164,0.2639128050750094,0.4532141333294704,1.521569768204815,0.8051179145428073
pf05UT3,93.85663453983429,15.841213207392721,14.018461013007487,0.1226,0.036000000000000004,0.015600000000000001,0.23721789455456738,0.8404532226977317,0.2653403995877527,0.8277910601242496
pf06CP1,85.08946751728986,59.51197961912893,57.141794868578465,0.09000000000000001,0.0419,0.039,0.3154577020901419,0.3623252820508633,0.33423686515512574,0.5356936537901177
pf06CP2,113.14985000987862,113.1497242463598,106.85767619367152,0.0597,0.0596,0.061500000000000006,0.35279255068580984,0.3529456996793943,0.32635721420987907,0.768568041844884
pf06CP3,169.82936706828008,169.82907313714483,160.98551376093866,0.0505,0.0504,0.0427,0.4041401340577457,0.4048996417554378,0.35269913686391224,0.9059567876007997
pf06CP4,101.06123198881828,101.06123198881828,94.57155822283204,0.0668,0.0668,0.0603,0.2405155501971968,0.2405155501971968,0.19413890206285617,0.7785118721636923
pf06LT1,177.81284574067553,27.990292539312705,170.35064943522505,0.076,0.0183,0.0786,0.53731496422339,2.1549903408821294,0.5106779642752897,0.8569519510875219
pf06LT2,162.43433363075337,162.43433363075337,155.1523632074735,0.0373,0.0373,0.035500000000000004,0.4733063315326897,0.4733063315326897,0.46449995828528134,0.8521747484370223
pf06LT3,159.28056106641594,159.28001213599958,146.68206481817538,0.043000000000000003,0.0429,0.0487,0.519649870806003,0.5192472406043234,0.5159927111611452,0.8870754189585057
pf06MT1,246.75734137021732,163.42062012995925,162.78395868864567,0.19870000000000002,0.0391,0.0366,0.8592241805262658,0.5427918858501034,0.5366777863027904,0.6238029627715564
pf06MT2,426.6315499897342,172.1515052389886,34.65737518106095,0.0711,0.0179,0.028,0.7185672128464068,0.8673223033047188,7.875715429890244,0.8634230876183729
pf06MT3,131.8889217233735,131.88849650908585,124.85853494975335,0.046200000000000005,0.0461,0.051500000000000004,0.45297678073555264,0.4528238793087849,0.4217324451543173,0.7938313532665916
pf06MT4,136.04609785758487,136.04532686514648,11.12388891919562,0.0712,0.0711,0.0171,0.4948181956042174,0.495198764679734,5.656362076239495,0.8577784300774002
pf06UT1,121.21426716495914,47.74935264137981,44.33913656319314,0.138,0.0849,0.08320000000000001,0.47740268380527706,0.5006508654708838,0.50756699661479,0.7443663027719117
pf06UT2,114.4932439120539,114.4932439120539,112.59012007598102,0.057600000000000005,0.057600000000000005,0.058800000000000005,0.4560112597708716,0.4560112597708716,0.43573349370645387,0.7200917868340021
pf06UT3,125.9631288974779,125.9631288974779,122.83201537284195,0.0855,0.0855,0.0877,0.41168647772312117,0.41168647772312117,0.4004259342834773,0.8678611003723133
pf07CP1,58.193606163044414,37.91048071667629,55.52493947084365,0.0636,0.0182,0.0634,0.25166982013949446,0.267878866011582,0.22575011175559426,0.26435994904756543
pf07CP2,80.7580616856167,44.71987332351741,61.58289343421466,0.08900000000000001,0.038200000000000005,0.1008,0.42782758099364515,0.31471966318935657,0.4396169322591189,0.7102257306612183
pf07CP3,59.48858017854832,59.48858017854832,51.09823025805633,0.06420000000000001,0.06420000000000001,0.0729,0.2858502637330974,0.2858502637330974,0.26730368631837836,0.4946790891773438
pf07LT1,27.7560499116045,27.7560499116045,22.162995038033667,0.018500000000000003,0.018500000000000003,0.0171,0.5184439798506507,0.5184439798506507,0.4716081430044418,0.21837057102005242
pf07LT2,76.68785723050468,76.68756346497189,72.95456728138731,0.0412,0.041100000000000005,0.043300000000000005,0.5061900061345794,0.5052682490049476,0.5765193764710446,0.6029996829607012
pf07LT3,64.96772748272643,64.9669557913587,40.277424479364086,0.0371,0.037000000000000005,0.0476,0.7516453563292594,0.7503389127673636,0.96207579956425,0.6093161436285606
pf07MT1,108.4021878929872,108.40181616022184,103.04131155743748,0.044500000000000005,0.0444,0.046400000000000004,0.45430637135623175,0.45372456398067673,0.4502275584160167,0.7412558215500572
pf07MT2,79.86173911717349,54.63493844823841,51.3224959766819,0,0.0514,0.0655,0.4907649674820347,0.27761015351160934,0.32230772061926394,0.27894391910085803
pf07MT3,69.81788544746661,56.971451062979135,53.15934819594436,0.1585,0.0494,0.058100000000000006,0.5025175839223798,0.23118041749871904,0.24161760659873543,0.3813694327324433
pf07UT1,149.49991716947466,149.49991716947466,142.51421126874212,0.0472,0.0472,0.048100000000000004,0.504060906856645,0.504060906856645,0.503998841952053,0.8380845843502024
