sep=	
pf18mt01

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
582	0.2	-3.73	2.324	0.04	125.2
583	0.4	-3.74	2.328	0.06	125.6
584	0.6	-3.75	2.332	0.10	125.8
585	0.4	-3.75	2.336	0.06	125.8
586	0.0	-3.76	2.340	0.00	126.2
587	0.2	-3.77	2.344	0.04	126.6
588	0.0	-3.77	2.348	0.00	126.6
589	0.0	-3.78	2.352	0.00	126.8
590	0.0	-3.79	2.356	0.00	127.2
591	0.0	-3.79	2.360	0.00	127.2
592	0.0	-3.80	2.364	0.00	127.6
593	0.0	-3.81	2.368	0.00	127.8
594	0.0	-3.82	2.372	0.00	128.2
595	0.0	-3.82	2.376	0.00	128.2
596	-0.2	-3.83	2.380	-0.04	128.6
597	0.0	-3.84	2.384	0.00	128.8
598	0.0	-3.84	2.388	0.00	128.8
599	0.0	-3.85	2.392	0.00	129.2
600	-0.2	-3.86	2.396	-0.04	129.6
601	-0.2	-3.86	2.400	-0.04	129.6
602	0.0	-3.87	2.404	0.00	129.8
603	0.0	-3.88	2.408	0.00	130.2
604	0.0	-3.89	2.412	0.00	130.6
605	0.0	-3.89	2.416	0.00	130.6
606	0.0	-3.90	2.420	0.00	130.8
607	0.0	-3.91	2.424	0.00	131.2
608	0.0	-3.91	2.428	0.00	131.2
609	0.0	-3.92	2.432	0.00	131.6
610	0.0	-3.93	2.436	0.00	131.8
611	0.0	-3.94	2.440	0.00	132.2
612	0.0	-3.94	2.444	0.00	132.2
613	-0.2	-3.95	2.448	-0.04	132.6
614	0.0	-3.96	2.452	0.00	132.8
615	0.0	-3.96	2.456	0.00	132.8
616	0.0	-3.97	2.460	0.00	133.2
617	0.0	-3.98	2.464	0.00	133.6
618	0.0	-3.98	2.468	0.00	133.6
619	0.0	-3.99	2.472	0.00	133.8
620	-0.2	-4.00	2.476	-0.04	134.2
621	-0.2	-4.01	2.480	-0.04	134.6
622	0.0	-4.01	2.484	0.00	134.6
623	0.0	-4.02	2.488	0.00	134.8
624	0.0	-4.03	2.492	0.00	135.2
625	0.0	-4.03	2.496	0.00	135.2
626	-0.2	-4.04	2.500	-0.04	135.6
627	-0.6	-4.05	2.504	-0.10	136.0
628	-0.2	-4.06	2.508	-0.04	136.2
629	-0.2	-4.06	2.512	-0.04	136.2
630	0.0	-4.07	2.516	0.00	136.6
631	0.0	-4.08	2.520	0.00	137.0
632	0.0	-4.08	2.524	0.00	137.0
633	0.0	-4.09	2.528	0.00	137.2
634	0.0	-4.10	2.532	0.00	137.6
635	0.0	-4.10	2.536	0.00	137.6
636	0.2	-4.11	2.540	0.04	138.0
637	0.0	-4.12	2.544	0.00	138.2
638	0.0	-4.13	2.548	0.00	138.6
639	-0.2	-4.13	2.552	-0.04	138.6
640	-0.2	-4.14	2.556	-0.04	139.0
641	0.0	-4.15	2.560	0.00	139.2
642	-0.2	-4.15	2.564	-0.04	139.2
643	0.0	-4.16	2.568	0.00	139.6
644	-0.2	-4.17	2.572	-0.04	140.0
645	-0.2	-4.17	2.576	-0.04	140.0
646	0.0	-4.18	2.580	0.00	140.2
647	0.0	-4.19	2.584	0.00	140.6
648	0.0	-4.20	2.588	0.00	141.0
649	-0.2	-4.20	2.592	-0.04	141.0
650	0.2	-4.21	2.596	0.04	141.2
651	0.0	-4.22	2.600	0.00	141.6
652	0.0	-4.22	2.604	0.00	141.6
653	0.0	-4.23	2.608	0.00	142.0
654	0.0	-4.24	2.612	0.00	142.2
655	0.0	-4.25	2.616	0.00	142.6
656	0.0	-4.25	2.620	0.00	142.6
657	0.0	-4.26	2.624	0.00	143.0
658	0.0	-4.27	2.628	0.00	143.2
659	0.0	-4.27	2.632	0.00	143.2
660	0.0	-4.28	2.636	0.00	143.6
661	0.0	-4.29	2.640	0.00	144.0
662	0.0	-4.29	2.644	0.00	144.0
663	0.0	-4.30	2.648	0.00	144.2
664	-0.2	-4.31	2.652	-0.04	144.6
665	-0.2	-4.32	2.656	-0.04	145.0
666	0.2	-4.32	2.660	0.04	145.0
667	0.0	-4.33	2.664	0.00	145.4
668	0.0	-4.34	2.668	0.00	145.6
669	0.0	-4.34	2.672	0.00	145.6
670	0.2	-4.35	2.676	0.04	146.0
671	0.2	-4.36	2.680	0.04	146.4
672	0.0	-4.36	2.684	0.00	146.4
673	0.2	-4.37	2.688	0.04	146.6
674	0.2	-4.38	2.692	0.04	147.0
675	0.0	-4.39	2.696	0.00	147.4
676	0.0	-4.39	2.700	0.00	147.4
677	0.0	-4.40	2.704	0.00	147.6
678	-0.2	-4.41	2.708	-0.04	148.0
679	-0.2	-4.41	2.712	-0.04	148.0
680	0.0	-4.42	2.716	0.00	148.4
681	-0.2	-4.43	2.720	-0.04	148.6
682	0.2	-4.44	2.724	0.04	149.0
683	0.0	-4.44	2.728	0.00	149.0
684	0.0	-4.45	2.732	0.00	149.4
685	0.0	-4.46	2.736	0.00	149.6
686	0.2	-4.46	2.740	0.04	149.6
687	0.0	-4.47	2.744	0.00	150.0
688	-0.2	-4.48	2.748	-0.04	150.4
689	0.0	-4.48	2.752	0.00	150.4
690	0.0	-4.49	2.756	0.00	150.6
691	0.0	-4.50	2.760	0.00	151.0
692	0.2	-4.51	2.764	0.04	151.4
693	0.0	-4.51	2.768	0.00	151.4
694	0.0	-4.52	2.772	0.00	151.6
695	0.2	-4.53	2.776	0.04	152.0
696	0.0	-4.53	2.780	0.00	152.0
697	0.2	-4.54	2.784	0.04	152.4
698	0.0	-4.55	2.788	0.00	152.6
699	-0.2	-4.56	2.792	-0.04	153.0
700	0.0	-4.56	2.796	0.00	153.0
701	0.0	-4.57	2.800	0.00	153.4
702	0.0	-4.58	2.804	0.00	153.6
703	0.2	-4.58	2.808	0.04	153.6
704	0.0	-4.59	2.812	0.00	154.0
705	0.0	-4.60	2.816	0.00	154.4
706	0.0	-4.60	2.820	0.00	154.4
707	0.0	-4.61	2.824	0.00	154.6
708	0.0	-4.62	2.828	0.00	155.0
709	0.0	-4.63	2.832	0.00	155.4
710	0.0	-4.63	2.836	0.00	155.4
711	0.2	-4.64	2.840	0.04	155.8
712	0.2	-4.65	2.844	0.04	156.0
713	0.0	-4.65	2.848	0.00	156.0
714	0.0	-4.66	2.852	0.00	156.4
715	0.0	-4.67	2.856	0.00	156.8
716	-0.2	-4.67	2.860	-0.04	156.8
717	0.0	-4.68	2.864	0.00	157.0
718	-0.2	-4.69	2.868	-0.04	157.4
719	-0.2	-4.70	2.872	-0.04	157.8
720	-0.2	-4.70	2.876	-0.04	157.8
721	0.0	-4.71	2.880	0.00	158.0
722	0.0	-4.72	2.884	0.00	158.4
723	0.0	-4.72	2.888	0.00	158.4
724	0.0	-4.73	2.892	0.00	158.8
725	-0.4	-4.74	2.896	-0.06	159.0
726	-0.2	-4.75	2.900	-0.04	159.4
727	-0.2	-4.75	2.904	-0.04	159.4
728	0.0	-4.76	2.908	0.00	159.8
729	0.0	-4.77	2.912	0.00	160.0
730	0.0	-4.77	2.916	0.00	160.0
731	0.0	-4.78	2.920	0.00	160.4
732	0.0	-4.79	2.924	0.00	160.8
733	0.0	-4.79	2.928	0.00	160.8
734	0.0	-4.80	2.932	0.00	161.0
735	0.0	-4.81	2.936	0.00	161.4
736	0.0	-4.82	2.940	0.00	161.8
737	0.0	-4.82	2.944	0.00	161.8
738	0.0	-4.83	2.948	0.00	162.0
739	0.0	-4.84	2.952	0.00	162.4
740	0.0	-4.84	2.956	0.00	162.4
741	0.0	-4.85	2.960	0.00	162.8
742	0.0	-4.86	2.964	0.00	163.0
743	0.2	-4.86	2.968	0.04	163.0
744	0.0	-4.87	2.972	0.00	163.4
745	0.0	-4.88	2.976	0.00	163.8
746	0.0	-4.89	2.980	0.00	164.0
747	0.4	-4.89	2.984	0.06	164.0
748	0.2	-4.90	2.988	0.04	164.4
749	-0.2	-4.91	2.992	-0.04	164.8
750	-0.2	-4.91	2.996	-0.04	164.8
751	-0.2	-4.92	3.000	-0.04	165.2
752	0.0	-4.93	3.004	0.00	165.4
753	0.6	-4.94	3.008	0.10	165.8
754	0.0	-4.94	3.012	0.00	165.8
755	0.0	-4.95	3.016	0.00	166.2
756	0.2	-4.96	3.020	0.04	166.4
757	0.0	-4.96	3.024	0.00	166.4
758	0.2	-4.97	3.028	0.04	166.8
759	0.0	-4.98	3.032	0.00	167.2
760	0.0	-4.98	3.036	0.00	167.2
761	0.0	-4.99	3.040	0.00	167.4
762	0.0	-5.00	3.044	0.00	167.8
763	0.0	-5.01	3.048	0.00	168.2
764	-0.2	-5.01	3.052	-0.04	168.2
765	0.0	-5.02	3.056	0.00	168.4
766	0.0	-5.03	3.060	0.00	168.8
767	0.0	-5.03	3.064	0.00	168.8
768	0.0	-5.04	3.068	0.00	169.2
769	0.2	-5.05	3.072	0.04	169.4
770	0.0	-5.05	3.076	0.00	169.4
771	0.0	-5.06	3.080	0.00	169.8
772	0.2	-5.07	3.084	0.04	170.2
773	-0.2	-5.08	3.088	-0.04	170.4
774	0.0	-5.08	3.092	0.00	170.4
775	0.0	-5.09	3.096	0.00	170.8
776	0.0	-5.10	3.100	0.00	171.2
777	0.0	-5.10	3.104	0.00	171.2
778	0.0	-5.11	3.108	0.00	171.4
779	0.0	-5.12	3.112	0.00	171.8
780	-0.2	-5.12	3.116	-0.04	171.8
781	0.0	-5.13	3.120	0.00	172.2
782	0.0	-5.14	3.124	0.00	172.4
783	0.0	-5.15	3.128	0.00	172.8
784	0.0	-5.15	3.132	0.00	172.8
785	0.2	-5.16	3.136	0.04	173.2
786	0.2	-5.17	3.140	0.04	173.4
787	0.0	-5.17	3.144	0.00	173.4
788	-0.2	-5.18	3.148	-0.04	173.8
789	0.0	-5.19	3.152	0.00	174.2
790	0.4	-5.20	3.156	0.06	174.4
791	0.2	-5.20	3.160	0.04	174.4
792	0.0	-5.21	3.164	0.00	174.8
793	0.0	-5.22	3.168	0.00	175.2
794	0.0	-5.22	3.172	0.00	175.2
795	0.0	-5.23	3.176	0.00	175.6
796	0.2	-5.24	3.180	0.04	175.8
797	0.0	-5.24	3.184	0.00	175.8
798	0.0	-5.25	3.188	0.00	176.2
799	0.0	-5.26	3.192	0.00	176.6
800	0.0	-5.27	3.196	0.00	176.8
801	0.0	-5.27	3.200	0.00	176.8
802	0.0	-5.28	3.204	0.00	177.2
803	-0.2	-5.29	3.208	-0.04	177.6
804	-0.2	-5.29	3.212	-0.04	177.6
805	-0.2	-5.30	3.216	-0.04	177.8
806	0.0	-5.31	3.220	0.00	178.2
807	0.0	-5.31	3.224	0.00	178.2
808	-0.2	-5.32	3.228	-0.04	178.6
809	0.0	-5.33	3.232	0.00	178.8
810	0.0	-5.34	3.236	0.00	179.2
811	0.0	-5.34	3.240	0.00	179.2
812	0.0	-5.35	3.244	0.00	179.6
813	-0.2	-5.36	3.248	-0.04	179.8
814	0.0	-5.36	3.252	0.00	179.8
815	0.0	-5.37	3.256	0.00	180.2
816	0.0	-5.38	3.260	0.00	180.6
817	-0.2	-5.39	3.264	-0.04	180.8
818	0.0	-5.39	3.268	0.00	180.8
819	0.0	-5.40	3.272	0.00	181.2
820	0.0	-5.41	3.276	0.00	181.6
821	0.0	-5.41	3.280	0.00	181.6
822	0.2	-5.42	3.284	0.04	181.8
823	0.0	-5.43	3.288	0.00	182.2
824	0.0	-5.43	3.292	0.00	182.2
825	0.0	-5.44	3.296	0.00	182.6
826	-0.2	-5.45	3.300	-0.04	182.8
827	0.0	-5.46	3.304	0.00	183.2
828	-0.2	-5.46	3.308	-0.04	183.2
829	-0.2	-5.47	3.312	-0.04	183.6
830	0.0	-5.48	3.316	0.00	183.8
831	0.0	-5.48	3.320	0.00	183.8
832	0.2	-5.49	3.324	0.04	184.2
833	0.0	-5.50	3.328	0.00	184.6
834	-0.2	-5.50	3.332	-0.04	184.6
835	0.0	-5.51	3.336	0.00	184.8
836	0.0	-5.52	3.340	0.00	185.2
837	0.2	-5.53	3.344	0.04	185.6
838	0.2	-5.53	3.348	0.04	185.6
839	0.2	-5.54	3.352	0.04	186.0
840	0.0	-5.54	3.356	0.00	186.0
841	0.2	-5.55	3.360	0.04	186.2
842	0.0	-5.56	3.364	0.00	186.6
843	0.0	-5.57	3.368	0.00	187.0
844	0.0	-5.57	3.372	0.00	187.0
845	0.0	-5.58	3.376	0.00	187.2
846	0.0	-5.59	3.380	0.00	187.6
847	0.0	-5.59	3.384	0.00	187.6
848	0.0	-5.60	3.388	0.00	188.0
849	0.2	-5.61	3.392	0.04	188.2
850	0.2	-5.62	3.396	0.04	188.6
851	0.0	-5.62	3.400	0.00	188.6
852	0.2	-5.63	3.404	0.04	189.0
853	0.2	-5.64	3.408	0.04	189.2
854	0.0	-5.64	3.412	0.00	189.2
855	0.2	-5.65	3.416	0.04	189.6
856	0.0	-5.66	3.420	0.00	190.0
857	-0.2	-5.66	3.424	-0.04	190.0
858	0.0	-5.67	3.428	0.00	190.2
859	0.0	-5.68	3.432	0.00	190.6
860	0.0	-5.69	3.436	0.00	191.0
861	0.0	-5.69	3.440	0.00	191.0
862	-0.2	-5.70	3.444	-0.04	191.2
863	0.2	-5.71	3.448	0.04	191.6
864	0.2	-5.71	3.452	0.04	191.6
865	0.2	-5.72	3.456	0.04	192.0
866	0.0	-5.73	3.460	0.00	192.2
867	-0.4	-5.73	3.464	-0.06	192.2
868	0.0	-5.74	3.468	0.00	192.6
869	0.0	-5.75	3.472	0.00	193.0
870	0.0	-5.76	3.476	0.00	193.2
871	0.2	-5.76	3.480	0.04	193.2
872	0.2	-5.77	3.484	0.04	193.6
873	-0.2	-5.77	3.488	-0.04	193.6
874	0.2	-5.78	3.492	0.04	194.0
875	0.0	-5.79	3.496	0.00	194.2
876	0.0	-5.80	3.500	0.00	194.6
877	-0.2	-5.80	3.504	-0.04	194.6
878	-0.2	-5.81	3.508	-0.04	195.0
879	0.2	-5.82	3.512	0.04	195.4
880	0.2	-5.82	3.516	0.04	195.4
881	0.0	-5.83	3.520	0.00	195.6
882	0.0	-5.84	3.524	0.00	196.0
883	-0.2	-5.84	3.528	-0.04	196.0
884	0.2	-5.85	3.532	0.04	196.4
885	0.0	-5.86	3.536	0.00	196.6
886	0.0	-5.87	3.540	0.00	197.0
887	0.0	-5.87	3.544	0.00	197.0
888	0.0	-5.88	3.548	0.00	197.4
889	0.0	-5.89	3.552	0.00	197.6
890	0.0	-5.89	3.556	0.00	197.6
891	0.0	-5.90	3.560	0.00	198.0
892	0.0	-5.91	3.564	0.00	198.4
893	0.0	-5.91	3.568	0.00	198.4
894	0.0	-5.92	3.572	0.00	198.6
895	0.2	-5.93	3.576	0.04	199.0
896	0.2	-5.94	3.580	0.04	199.4
897	0.0	-5.94	3.584	0.00	199.4
898	0.0	-5.95	3.588	0.00	199.6
899	0.0	-5.96	3.592	0.00	200.0
900	0.0	-5.96	3.596	0.00	200.0
901	0.0	-5.97	3.600	0.00	200.4
902	0.0	-5.98	3.604	0.00	200.6
903	0.0	-5.98	3.608	0.00	200.6
904	0.0	-5.99	3.612	0.00	201.0
905	-0.4	-6.00	3.616	-0.06	201.4
906	-0.4	-6.00	3.620	-0.06	201.4
907	0.0	-6.01	3.624	0.00	201.6
908	0.2	-6.02	3.628	0.04	202.0
909	0.2	-6.03	3.632	0.04	202.4
910	0.2	-6.03	3.636	0.04	202.4
911	0.0	-6.04	3.640	0.00	202.6
912	0.0	-6.05	3.644	0.00	203.0
913	0.0	-6.04	3.648	0.00	202.6
914	0.0	-6.05	3.652	0.00	203.0
915	-0.2	-6.06	3.656	-0.04	203.4
916	-0.2	-6.06	3.660	-0.04	203.4
917	-0.2	-6.07	3.664	-0.04	203.6
918	0.0	-6.08	3.668	0.00	204.0
919	0.0	-6.09	3.672	0.00	204.4
920	0.0	-6.09	3.676	0.00	204.4
921	0.0	-6.10	3.680	0.00	204.6
922	0.0	-6.11	3.684	0.00	205.0
923	-0.2	-6.11	3.688	-0.04	205.0
924	0.2	-6.12	3.692	0.04	205.4
925	0.2	-6.13	3.696	0.04	205.8
926	0.0	-6.13	3.700	0.00	205.8
927	0.0	-6.14	3.704	0.00	206.0
928	0.0	-6.15	3.708	0.00	206.4
929	-0.2	-6.16	3.712	-0.04	206.8
930	0.0	-6.16	3.716	0.00	206.8
931	0.4	-6.17	3.720	0.06	207.0
932	0.0	-6.18	3.724	0.00	207.4
933	0.0	-6.18	3.728	0.00	207.4
934	0.0	-6.19	3.732	0.00	207.8
935	0.0	-6.20	3.736	0.00	208.0
936	0.2	-6.20	3.740	0.04	208.0
937	0.0	-6.21	3.744	0.00	208.4
938	0.0	-6.22	3.748	0.00	208.8
939	0.0	-6.23	3.752	0.00	209.0
940	-0.2	-6.23	3.756	-0.04	209.0
941	0.2	-6.24	3.760	0.04	209.4
942	0.0	-6.25	3.764	0.00	209.8
943	0.2	-6.25	3.768	0.04	209.8
944	0.0	-6.26	3.772	0.00	210.0
945	-0.2	-6.27	3.776	-0.04	210.4
946	0.0	-6.27	3.780	0.00	210.4
947	0.4	-6.28	3.784	0.06	210.8
948	0.0	-6.29	3.788	0.00	211.0
949	0.2	-6.29	3.792	0.04	211.0
950	0.0	-6.30	3.796	0.00	211.4
951	0.2	-6.31	3.800	0.04	211.8
952	0.0	-6.32	3.804	0.00	212.0
953	0.0	-6.32	3.808	0.00	212.0
954	0.0	-6.33	3.812	0.00	212.4
955	0.0	-6.34	3.816	0.00	212.8
956	-0.4	-6.34	3.820	-0.06	212.8
957	0.0	-6.35	3.824	0.00	213.0
958	-0.2	-6.36	3.828	-0.04	213.4
959	0.0	-6.36	3.832	0.00	213.4
960	0.0	-6.37	3.836	0.00	213.8
961	0.2	-6.38	3.840	0.04	214.0
962	0.2	-6.39	3.844	0.04	214.4
963	0.2	-6.39	3.848	0.04	214.4
964	0.0	-6.40	3.852	0.00	214.8
965	-0.2	-6.41	3.856	-0.04	215.2
966	-0.4	-6.41	3.860	-0.06	215.2
967	0.0	-6.42	3.864	0.00	215.4
968	0.0	-6.43	3.868	0.00	215.8
969	0.2	-6.43	3.872	0.04	215.8
970	0.0	-6.44	3.876	0.00	216.2
971	0.2	-6.45	3.880	0.04	216.4
972	0.0	-6.45	3.884	0.00	216.4
973	0.2	-6.46	3.888	0.04	216.8
974	0.0	-6.47	3.892	0.00	217.2
975	0.0	-6.47	3.896	0.00	217.2
976	0.4	-6.48	3.900	0.06	217.4
977	0.0	-6.49	3.904	0.00	217.8
978	0.0	-6.50	3.908	0.00	218.2
979	0.0	-6.50	3.912	0.00	218.2
980	-0.2	-6.51	3.916	-0.04	218.4
981	0.0	-6.52	3.920	0.00	218.8
982	0.0	-6.52	3.924	0.00	218.8
983	0.0	-6.53	3.928	0.00	219.2
984	0.0	-6.54	3.932	0.00	219.4
985	0.0	-6.54	3.936	0.00	219.4
986	0.2	-6.55	3.940	0.04	219.8
987	0.0	-6.56	3.944	0.00	220.2
988	0.0	-6.57	3.948	0.00	220.4
989	0.0	-6.57	3.952	0.00	220.4
990	0.0	-6.58	3.956	0.00	220.8
991	0.0	-6.59	3.960	0.00	221.2
992	0.0	-6.59	3.964	0.00	221.2
993	0.4	-6.60	3.968	0.06	221.4
994	0.0	-6.61	3.972	0.00	221.8
995	-0.2	-6.61	3.976	-0.04	221.8
996	0.0	-6.62	3.980	0.00	222.2
997	0.0	-6.63	3.984	0.00	222.4
998	0.0	-6.63	3.988	0.00	222.4
999	-0.2	-6.64	3.992	-0.04	222.8
1000	-0.4	-6.65	3.996	-0.06	223.2
1001	0.0	-6.66	4.000	0.00	223.4
1002	0.0	-6.66	4.004	0.00	223.4
1003	0.0	-6.67	4.008	0.00	223.8
1004	0.0	-6.68	4.012	0.00	224.2
1005	-0.2	-6.68	4.016	-0.04	224.2
1006	0.0	-6.69	4.020	0.00	224.4
1007	0.0	-6.70	4.024	0.00	224.8
1008	-0.4	-6.70	4.028	-0.06	224.8
1009	0.0	-6.71	4.032	0.00	225.2
1010	0.0	-6.72	4.036	0.00	225.6
1011	0.0	-6.73	4.040	0.00	225.8
1012	-0.2	-6.73	4.044	-0.04	225.8
1013	0.0	-6.74	4.048	0.00	226.2
1014	0.0	-6.75	4.052	0.00	226.6
1015	-0.2	-6.75	4.056	-0.04	226.6
1016	0.0	-6.76	4.060	0.00	226.8
1017	0.0	-6.77	4.064	0.00	227.2
1018	0.0	-6.77	4.068	0.00	227.2
1019	0.0	-6.78	4.072	0.00	227.6
1020	0.2	-6.79	4.076	0.04	227.8
1021	0.2	-6.79	4.080	0.04	227.8
1022	0.0	-6.80	4.084	0.00	228.2
1023	0.0	-6.81	4.088	0.00	228.6
1024	0.0	-6.81	4.092	0.00	228.6
1025	0.2	-6.82	4.096	0.04	228.8
1026	0.0	-6.83	4.100	0.00	229.2
1027	0.0	-6.84	4.104	0.00	229.6
1028	0.0	-6.84	4.108	0.00	229.6
1029	0.0	-6.85	4.112	0.00	229.8
1030	0.0	-6.86	4.116	0.00	230.2
1031	0.0	-6.86	4.120	0.00	230.2
1032	-0.2	-6.87	4.124	-0.04	230.6
1033	0.0	-6.88	4.128	0.00	230.8
1034	-0.2	-6.88	4.132	-0.04	230.8
1035	0.0	-6.89	4.136	0.00	231.2
1036	-0.6	-6.90	4.140	-0.10	231.6
1037	0.0	-6.91	4.144	0.00	231.8
1038	-0.2	-6.91	4.148	-0.04	231.8
1039	0.0	-6.92	4.152	0.00	232.2
1040	0.0	-6.93	4.156	0.00	232.6
1041	0.0	-6.93	4.160	0.00	232.6
1042	0.0	-6.94	4.164	0.00	232.8
1043	0.0	-6.95	4.168	0.00	233.2
1044	0.0	-6.95	4.172	0.00	233.2
1045	0.0	-6.96	4.176	0.00	233.6
1046	0.0	-6.97	4.180	0.00	233.8
1047	0.2	-6.98	4.184	0.04	234.2
1048	0.0	-6.98	4.188	0.00	234.2
1049	0.2	-6.99	4.192	0.04	234.6
1050	0.2	-7.00	4.196	0.04	234.8
1051	0.0	-7.00	4.200	0.00	234.8
1052	0.0	-7.01	4.204	0.00	235.2
1053	0.0	-7.02	4.208	0.00	235.6
1054	0.0	-7.02	4.212	0.00	235.6
1055	0.0	-7.03	4.216	0.00	236.0
1056	0.0	-7.04	4.220	0.00	236.2
1057	0.2	-7.05	4.224	0.04	236.6
1058	0.2	-7.06	4.228	0.04	237.0
1059	0.0	-7.07	4.232	0.00	237.2
1060	0.0	-7.08	4.236	0.00	237.6
1061	0.0	-7.08	4.240	0.00	237.6
1062	0.0	-7.09	4.244	0.00	238.0
1063	-0.4	-7.10	4.248	-0.06	238.2
1064	-0.4	-7.10	4.252	-0.06	238.2
1065	0.0	-7.11	4.256	0.00	238.6
1066	0.2	-7.12	4.260	0.04	239.0
1067	0.0	-7.12	4.264	0.00	239.0
1068	0.0	-7.13	4.268	0.00	239.2
1069	0.0	-7.14	4.272	0.00	239.6
1070	0.2	-7.15	4.276	0.04	240.0
1071	0.2	-7.15	4.280	0.04	240.0
1072	0.0	-7.16	4.284	0.00	240.2
1073	0.2	-7.17	4.288	0.04	240.6
1074	0.0	-7.17	4.292	0.00	240.6
1075	0.0	-7.18	4.296	0.00	241.0
1076	0.0	-7.19	4.300	0.00	241.2
1077	0.0	-7.19	4.304	0.00	241.2
1078	0.0	-7.20	4.308	0.00	241.6
1079	0.0	-7.21	4.312	0.00	242.0
1080	0.2	-7.22	4.316	0.04	242.2
1081	0.0	-7.22	4.320	0.00	242.2
1082	0.0	-7.23	4.324	0.00	242.6
1083	-0.2	-7.23	4.328	-0.04	242.6
1084	0.0	-7.24	4.332	0.00	243.0
1085	0.0	-7.25	4.336	0.00	243.2
1086	0.2	-7.26	4.340	0.04	243.6
1087	0.2	-7.26	4.344	0.04	243.6
1088	0.0	-7.27	4.348	0.00	244.0
1089	0.0	-7.28	4.352	0.00	244.2
1090	0.0	-7.28	4.356	0.00	244.2
1091	0.0	-7.29	4.360	0.00	244.6
1092	0.0	-7.30	4.364	0.00	245.0
1093	0.0	-7.30	4.368	0.00	245.0
1094	0.0	-7.31	4.372	0.00	245.4
1095	0.0	-7.32	4.376	0.00	245.6
1096	0.0	-7.33	4.380	0.00	246.0
1097	0.0	-7.33	4.384	0.00	246.0
1098	0.0	-7.34	4.388	0.00	246.4
1099	0.2	-7.35	4.392	0.04	246.6
1100	0.2	-7.35	4.396	0.04	246.6
1101	0.0	-7.36	4.400	0.00	247.0
1102	0.0	-7.37	4.404	0.00	247.4
1103	0.0	-7.37	4.408	0.00	247.4
1104	0.0	-7.38	4.412	0.00	247.6
1105	0.0	-7.39	4.416	0.00	248.0
1106	0.2	-7.40	4.420	0.04	248.4
1107	-0.2	-7.40	4.424	-0.04	248.4
1108	0.0	-7.41	4.428	0.00	248.6
1109	0.2	-7.42	4.432	0.04	249.0
1110	0.0	-7.42	4.436	0.00	249.0
1111	0.2	-7.43	4.440	0.04	249.4
1112	0.0	-7.44	4.444	0.00	249.6
1113	0.0	-7.44	4.448	0.00	249.6
1114	-0.2	-7.45	4.452	-0.04	250.0
1115	0.0	-7.46	4.456	0.00	250.4
1116	0.0	-7.46	4.460	0.00	250.4
1117	0.0	-7.47	4.464	0.00	250.6
1118	0.0	-7.48	4.468	0.00	251.0
1119	0.0	-7.49	4.472	0.00	251.4
1120	-0.4	-7.49	4.476	-0.06	251.4
1121	0.0	-7.50	4.480	0.00	251.6
1122	0.0	-7.51	4.484	0.00	252.0
1123	-0.2	-7.51	4.488	-0.04	252.0
1124	0.0	-7.52	4.492	0.00	252.4
1125	-0.2	-7.53	4.496	-0.04	252.6
1126	0.0	-7.53	4.500	0.00	252.6
1127	0.0	-7.54	4.504	0.00	253.0
1128	-0.2	-7.55	4.508	-0.04	253.4
1129	0.0	-7.56	4.512	0.00	253.6
1130	0.0	-7.56	4.516	0.00	253.6
1131	0.0	-7.57	4.520	0.00	254.0
1132	0.0	-7.58	4.524	0.00	254.4
1133	0.0	-7.58	4.528	0.00	254.4
1134	0.0	-7.59	4.532	0.00	254.6
1135	0.0	-7.60	4.536	0.00	255.0
1136	0.2	-7.60	4.540	0.04	255.0
1137	0.0	-7.61	4.544	0.00	255.4
1138	-0.2	-7.62	4.548	-0.04	255.8
1139	0.0	-7.63	4.552	0.00	256.0
1140	0.0	-7.63	4.556	0.00	256.0
1141	0.0	-7.64	4.560	0.00	256.4
1142	0.0	-7.65	4.564	0.00	256.8
1143	0.0	-7.65	4.568	0.00	256.8
1144	0.0	-7.66	4.572	0.00	257.0
1145	0.0	-7.67	4.576	0.00	257.4
1146	0.2	-7.67	4.580	0.04	257.4
1147	0.2	-7.68	4.584	0.04	257.8
1148	0.0	-7.69	4.588	0.00	258.0
1149	0.0	-7.69	4.592	0.00	258.0
1150	0.0	-7.70	4.596	0.00	258.4
1151	0.0	-7.71	4.600	0.00	258.8
1152	-0.2	-7.71	4.604	-0.04	258.8
1153	0.0	-7.72	4.608	0.00	259.0
1154	-0.2	-7.73	4.612	-0.04	259.4
1155	0.0	-7.74	4.616	0.00	259.8
1156	0.2	-7.74	4.620	0.04	259.8
1157	0.4	-7.75	4.624	0.06	260.0
1158	0.0	-7.76	4.628	0.00	260.4
1159	-0.2	-7.76	4.632	-0.04	260.4
1160	0.0	-7.77	4.636	0.00	260.8
1161	0.0	-7.78	4.640	0.00	261.0
1162	0.0	-7.79	4.644	0.00	261.4
1163	-0.2	-7.79	4.648	-0.04	261.4
